gene,n.sh_sgRNAs.raw,n.sh_sgRNAs.passFilter.3VS1.A375_VS_plasmid,B.3VS1.A375_VS_plasmid,z.3VS1.A375_VS_plasmid,pval.3VS1.A375_VS_plasmid,FDR.3VS1.A375_VS_plasmid,B.sd.3VS1.A375_VS_plasmid
EIF5,4,4,-6.190100807013955,-3.049334617166737,0.002293488710223392,0.179858525584026,1.221513873133351
NUBP2,4,4,-6.18446202642618,-2.64780731580598,0.008101568686395656,0.19600668645959515,1.5909221173439028
SDAD1,4,4,-6.183773385956564,-3.59488943279331,3.2452937278217627e-4,0.179858525584026,0.8412941922766033
RPS27,4,4,-6.169453563249713,-2.7680317173612434,0.005639596691149999,0.18470423896246185,1.4663468482910011
HSPD1,4,4,-6.164246446327654,-2.762911374031035,0.005728831950614152,0.18470423896246185,1.4700559654930934
SKIV2L2,4,4,-6.161285028875521,-2.9179409300005816,0.0035235109137534406,0.179858525584026,1.3265481271196333
UBA1,4,4,-6.147213919344874,-2.8902768172961832,0.003849027293181725,0.179858525584026,1.3479358932834804
COPA,4,4,-6.145757899204397,-2.9811765311071112,0.002871432164700744,0.179858525584026,1.268946153004246
SRP54,4,4,-6.140883305695463,-3.081567710787853,0.0020591363847087987,0.179858525584026,1.186047931828508
RPS27A,4,4,-6.1346774724392406,-2.8361841975463378,0.004565610588922437,0.18104256262671067,1.3940673380307347
DUX4,4,4,-6.130003697643216,-2.9047439034852585,0.0036755370389542318,0.179858525584026,1.3313765111104123
RPS24,4,4,-6.126331273041421,-3.349029545961307,8.109514729222532e-4,0.179858525584026,0.9879867720199501
PPIAL4A,4,4,-6.09499532701013,-2.5072265453932627,0.012168269438483509,0.21878846075045655,1.7200820732884519
PGS1,4,4,-6.079365546454622,-2.7775124186027997,0.0054776746829663684,0.18470423896246185,1.4359440004113575
VCP,4,4,-6.075764227029507,-3.014353811794151,0.0025752728640542747,0.179858525584026,1.2271705990064024
CLP1,4,4,-6.075634704429967,-3.4028540709218658,6.668588757827998e-4,0.179858525584026,0.9443769181352062
RPL7,4,4,-6.0727186672864315,-2.7707623198313307,0.005592523278943522,0.18470423896246185,1.440762739880439
RFC2,4,4,-6.06926601234213,-2.820648242341831,0.004792672381353952,0.18470423896246185,1.3933993263618516
EEF1A1,4,4,-6.0676331941602735,-3.380154889671863,7.24449911072211e-4,0.179858525584026,0.9579222411104725
CLNS1A,4,4,-6.066203450761943,-3.0435487973213555,0.0023380551902920394,0.179858525584026,1.2016838462777546
PNPT1,4,4,-6.06405101280074,-2.73335758032211,0.006269222935741763,0.18470423896246185,1.4745654049484567
RPS9,4,4,-6.0621000371317395,-2.796150935521381,0.005171524214357386,0.18470423896246185,1.4143985761072104
ELP2,4,4,-6.059206401810478,-2.7818999250859977,0.005404170141912158,0.18470423896246185,1.4270538135224309
DARS,4,4,-6.0574841667919825,-2.815304684923255,0.004873100843784849,0.18470423896246185,1.3956000500628174
HNRNPC,4,4,-6.042476981915984,-2.820073747802385,0.004801261372329557,0.18470423896246185,1.3877743352995038
GVQW2,4,4,-6.040652783373045,-1.9615412842890163,0.04981591398156184,0.37724432598927093,2.4659470531898915
GPN1,4,4,-6.038199930278799,-2.8396960103045767,0.004515654325360313,0.18104256262671067,1.3689700145425958
LSM2,4,4,-6.031602529396652,-2.879030364614996,0.003988999251001363,0.18029773915343164,1.3324434761095734
RPS19,4,4,-6.029166427641883,-3.2548131047124365,0.0011346700901983915,0.179858525584026,1.036584130840833
TUBB,4,4,-6.027316398589575,-2.91132266623811,0.0035990213903837696,0.179858525584026,1.3033943902525222
WASHC1,4,4,-6.027024759652963,-2.842882728808085,0.004470751712614092,0.18104256262671067,1.3635681614934985
UTP4,4,4,-6.020156040114362,-2.676524160494332,0.007439020207338654,0.19171702074081165,1.5196681687967248
UBA52,4,4,-6.019105152397172,-3.1019631762172892,0.001922418703236243,0.179858525584026,1.146805754233753
ARL2,4,4,-6.011245866489357,-2.9866042695654356,0.002820946207393457,0.179858525584026,1.2367126636630261
CCT3,4,4,-6.009221691466128,-3.032856207746697,0.002422510021572847,0.179858525584026,1.1988944089363998
PHF5A,4,4,-5.9916822349177945,-3.0458783467303028,0.002320016835896694,0.179858525584026,1.185082727909785
HINFP,4,4,-5.986973159301568,-3.0199283549747546,0.002528344858381252,0.179858525584026,1.2047659242395057
MCM3,4,4,-5.98404503046194,-2.7436684951786456,0.00607568589537724,0.18470423896246185,1.4452707438307282
UTP15,4,4,-5.981474211579084,-3.107335819671158,0.0018878181346668936,0.179858525584026,1.1355520069418663
GMPPB,4,4,-5.964532953364695,-2.7342369000961906,0.006252504136235825,0.18470423896246185,1.4495271039729627
DHFR,4,4,-5.96100387408381,-2.4886352605284507,0.012823444782083466,0.22342251606195196,1.703053680085221
SNRPD3,4,4,-5.934521918100306,-2.8364628702546857,0.004561628203147957,0.18104256262671067,1.3483354843865816
FAU,4,4,-5.932119611431913,-2.9331532181954243,0.0033553825929574636,0.179858525584026,1.2644219824792828
FAM96B,4,4,-5.931913544254591,-3.189354990240593,0.0014259065758925552,0.179858525584026,1.0658943796799842
RPL6,4,4,-5.919261249078615,-2.989048672981882,0.002798475479484618,0.179858525584026,1.2158152364563148
DDX21,4,4,-5.902034882853709,-2.9263362403898694,0.003429800214107897,0.179858525584026,1.2636953060421106
RRM1,4,4,-5.893836342077103,-2.6172866375883683,0.008863187901385643,0.1974269098659372,1.546923290048882
LSM7,4,4,-5.887091686500904,-2.5471375882115073,0.010861060146091759,0.2103822224454876,1.6182308415447915
DHX37,4,4,-5.886592332604889,-2.630796629537326,0.0085184994415443,0.1964775101317237,1.5313438341605856
EIF4A1,4,4,-5.8783812529048936,-3.022677222498584,0.002505493279051927,0.179858525584026,1.1807546706635577
PPIAL4C,4,4,-5.8671142295423495,-2.7708393314678954,0.005591200815058903,0.18470423896246185,1.3919121684943176
EIF6,4,4,-5.8605514367204155,-2.744098531015132,0.006067732261809266,0.18470423896246185,1.4150439557530254
ELOB,4,4,-5.857344097428149,-2.9219580041057283,0.00347838438272549,0.179858525584026,1.257763141176481
NUF2,4,4,-5.849674093286498,-2.8382119672828194,0.004536704415318295,0.18104256262671067,1.3275261038644852
PGD,4,4,-5.836762393633326,-2.6759166521277327,0.0074525176044169285,0.19171702074081165,1.4739631279656873
MRPL20,4,4,-5.834553229406231,-3.0074035055458754,0.0026348976127587983,0.179858525584026,1.183904278888665
RPL15,4,4,-5.827805918316413,-2.443812386264342,0.014532981882978368,0.23293759799702293,1.715106290521414
LRRC37A3,4,4,-5.826946273421718,-2.7068405437617113,0.006792687506549965,0.18790468308054928,1.4418485982687028
ZNF626,4,4,-5.826261648198204,-2.877395482712832,0.004009727148355981,0.18029773915343164,1.2884714334193825
PSMG3,4,4,-5.8225465432669585,-2.7844173187135963,0.005362399078295623,0.18470423896246185,1.3690447999532764
DDX51,4,4,-5.820234142789331,-3.1370718334595824,0.0017064431316786224,0.179858525584026,1.0831758257603306
RPL19,4,4,-5.8188755256002995,-3.1485140612274765,0.001641028281536628,0.179858525584026,1.074651781286944
NAA50,4,4,-5.813306556004404,-3.0605943881531084,0.002208981220000851,0.179858525584026,1.1385895162668067
PCID2,4,4,-5.806950159098862,-2.881621484985896,0.003956346875529713,0.18004204245714148,1.2806228127864447
SEC61A1,4,4,-5.806940101684506,-2.6237642704331368,0.008696395072234572,0.1965987775041618,1.5176312936490988
RPS29,4,4,-5.804116444864936,-3.175234837753615,0.0014971528352839352,0.179858525584026,1.0528762471868438
FCF1,4,4,-5.77323816076849,-2.9021957175058217,0.0037055695108179484,0.179858525584026,1.2560036396299588
IARS2,4,4,-5.769813748795109,-2.81414331054328,0.004890741969027118,0.18470423896246185,1.3303405492350582
RAN,4,4,-5.76680899338847,-2.6837233536277645,0.007280732460841925,0.19171702074081165,1.4488370335065837
SRSF7,4,4,-5.7546241637866355,-2.9962915192201485,0.002732850367954462,0.179858525584026,1.1763317013580847
GRPEL1,4,4,-5.750231856030567,-2.705374480941694,0.006822742716207197,0.18790468308054928,1.4242391229777138
KIF18A,4,4,-5.744175174810946,-2.5883781649315267,0.009642905233560347,0.2029789071905715,1.5366147186773857
UBE2D3,4,4,-5.734553976567381,-2.813914152633569,0.004894229664305451,0.18470423896246185,1.3224103982653999
RPS6,4,4,-5.734300679103994,-2.621260569163959,0.008760527485941078,0.1965987775041618,1.5011189512082357
POLR2J3,4,4,-5.732868245514743,-2.625931607163784,0.008641217816812045,0.1964775101317237,1.4961369294908475
ERH,4,4,-5.727041575747504,-2.9625111070086376,0.0030514080020105443,0.179858525584026,1.1972124254687768
RPS14,4,4,-5.7245522479672335,-2.5905815909682337,0.00958139057482578,0.20279410680174897,1.5291447131850766
NOL10,4,4,-5.716625199262729,-3.027164279568417,0.002468597578268272,0.179858525584026,1.144843727105435
RPL17,4,4,-5.713882916336269,-2.8206189391116423,0.0047931101430788775,0.18470423896246185,1.3118347990034291
MRPL11,4,4,-5.711914716334801,-2.452680574603862,0.014179619042499463,0.23104438086896184,1.6711584149535648
VPS25,4,4,-5.710066007211054,-2.469674107074858,0.013523619130359864,0.22753251094944374,1.6519384236559163
EIF2S1,4,4,-5.709342510622334,-3.2671710744374294,0.001086280161742049,0.179858525584026,0.9734226730949967
TPI1,4,4,-5.69750033589878,-2.5115958226746655,0.012018665183398385,0.21773720156425908,1.603272574603134
RBBP4,4,4,-5.693368931366508,-2.6267371889192503,0.008620788778902655,0.1964775101317237,1.4850409651024743
PSMB1,4,4,-5.691284173487485,-3.0105055196062143,0.0026081320758583318,0.179858525584026,1.1524564285016952
DHPS,4,4,-5.6885493885616665,-2.897201423047364,0.0037650793628357803,0.179858525584026,1.2416694384361164
ENO1,4,4,-5.675057848130732,-2.790713878474875,0.00525919405345378,0.18470423896246185,1.3288445357327554
SFPQ,4,4,-5.673434782872991,-2.3645491266937624,0.01805203297518635,0.2508450026708844,1.7598920778226521
RPL32,4,4,-5.667077078738925,-2.4136572838483192,0.015793309792226897,0.23937948458273806,1.7014762634725034
LSM6,4,4,-5.657744319039556,-2.7368310524834865,0.006203414275716784,0.18470423896246185,1.3726247760457444
POLR2G,4,4,-5.655865078051441,-2.336070351658026,0.019487575228438227,0.25865696204245825,1.7880595532083863
UTP6,4,4,-5.651746736528512,-2.806414690395811,0.005009617549454338,0.18470423896246185,1.3097703760656032
EED,4,4,-5.647207389089335,-2.369615878697507,0.017806574191802146,0.2501157456956558,1.7458586949966428
RPS4X,4,4,-5.64631760101529,-2.863615281053432,0.004188363741125079,0.18029773915343164,1.2600852500201154
QARS,4,4,-5.645264481332482,-2.4698279343412453,0.013517805507535731,0.22753251094944374,1.633025008967067
HARS,4,4,-5.638689471864852,-2.7859538987205172,0.0053370461477755815,0.18470423896246185,1.3244739746262078
RPLP0,4,4,-5.631895627899352,-3.1646836602553443,0.0015525164466754168,0.179858525584026,1.0288990973542342
KRR1,4,4,-5.629859015611602,-2.4493463832085505,0.014311574298931897,0.23168091011043088,1.6507907629468064
PRIM2,4,4,-5.6257574033165385,-2.532661182779012,0.011320031221792908,0.2125341421828368,1.561230049196813
MTBP,4,4,-5.622554516705324,-2.7213032701805124,0.006502507628725572,0.18540520102066865,1.3780965186335201
PPAN,4,4,-5.614204468162941,-2.885534931725128,0.003907490960482937,0.179858525584026,1.2349208932266897
RPF2,4,4,-5.606783906009096,-2.3514261608961906,0.018701601017935932,0.25430742958371416,1.7544856096871637
EIF2B5,4,4,-5.605280403727709,-2.2405555520194396,0.025054878573560233,0.28386122950590204,1.8892122007610075
RPL5,4,4,-5.603367752172718,-2.7659775605725665,0.005675243983836938,0.18470423896246185,1.3336025493876142
SNRNP25,4,4,-5.60100804997143,-2.7173462191644155,0.006580772872562911,0.1854409217820827,1.3763944226357292
POLR3A,4,4,-5.600119744192776,-2.5792604175146243,0.00990121133015583,0.2053074482315817,1.5071029296364302
SNRPG,4,4,-5.597036936729113,-2.9074655513840795,0.003643704741330684,0.179858525584026,1.2134368945882592
ABCE1,4,4,-5.58586379755807,-2.7901119828421423,0.0052689814026238005,0.18470423896246185,1.308477848773493
PRMT5,4,4,-5.585855931298961,-2.7432123198212923,0.006084133250256988,0.18470423896246185,1.3495049102439016
RPS15,4,4,-5.582556411939769,-2.6369865105656602,0.008364615780349294,0.1964775101317237,1.4463475523022842
RPL7A,4,4,-5.578737840445786,-2.292870237150576,0.021855476794231284,0.26949917933428547,1.8153524869967168
ETF1,4,4,-5.571105322984871,-2.892302483973014,0.0038242955855001975,0.179858525584026,1.2199758505473444
DCPS,4,4,-5.569498472093401,-2.9839222790860007,0.002845790476938089,0.179858525584026,1.1478707606828569
KARS,4,4,-5.566801597923005,-2.278435266940251,0.02270065719636366,0.27345939936650826,1.8290804794515094
WDR75,4,4,-5.563001573197846,-2.9441556842504433,0.003238370547479129,0.179858525584026,1.1771427791530678
RUVBL1,4,4,-5.554971429802798,-2.9660870436914273,0.003016151120785648,0.179858525584026,1.158493793757587
ATP6V0C,4,4,-5.554057827093802,-3.0091412361080496,0.0026198729415396775,0.179858525584026,1.125688351416017
PRELID3B,4,4,-5.551852225314518,-2.5171133035089412,0.011832077248644522,0.21682309918824808,1.5566077831840128
YARS2,4,4,-5.546010891886945,-2.404663170815882,0.016187377946219605,0.240957441344311,1.67509621303912
TXNL4B,4,4,-5.5415998763494825,-2.62803324928999,0.008588012109161552,0.1964775101317237,1.4442214750479616
PSMA7,4,4,-5.531914879016031,-2.8671309728594103,0.004142115548602238,0.18029773915343164,1.2316933210697592
ELP3,4,4,-5.530962255759915,-2.8907465989428855,0.0038432787425851816,0.179858525584026,1.2124305111614513
PFDN2,4,4,-5.529671318408075,-2.722114058614979,0.0064865750347576304,0.18540520102066865,1.3546078504216148
POLD1,4,4,-5.528285191368888,-2.755943779882342,0.005852305507962279,0.18470423896246185,1.3244516914268094
ALDOA,4,4,-5.52604191327113,-2.901300620409179,0.003716171799352485,0.179858525584026,1.2029358098775547
RAD51C,4,4,-5.516095469182335,-2.406416372749415,0.016109891926065937,0.24077575197015125,1.6641228762197637
RRP9,4,4,-5.511143129247602,-2.3742850561435933,0.01758297021216856,0.2496755643872048,1.698508956876636
SNRPA1,4,4,-5.505004847703392,-3.028165339703235,0.0024604342926203993,0.179858525584026,1.101729904954898
LRPPRC,4,4,-5.504634548135529,-2.9683498926622987,0.0029940329937881835,0.179858525584026,1.1462758169563863
SDHA,4,4,-5.5036166662776225,-2.5921346298092276,0.0095382437156355,0.20271750540497732,1.4686254193813089
TFAM,4,4,-5.500035431802893,-2.6064060953881576,0.00914979090540858,0.198987370172834,1.453941936319222
NOP56,4,4,-5.4730061005213,-2.723137033715978,0.00646652292403605,0.1853146608896808,1.3398243811856128
RPL9,4,4,-5.469736093540361,-2.107052649456886,0.03511301609590685,0.3234396018468354,2.018463593397675
RPL3,4,4,-5.4689391745742,-2.6659704295554376,0.007676644490887431,0.1919594401270345,1.3901438443859064
DDX5,4,4,-5.463717278746552,-2.7620066010409228,0.005744731696343092,0.18470423896246185,1.3037692981874063
CSNK2B,4,4,-5.462960287926078,-2.8893496916376344,0.003860395126157041,0.179858525584026,1.1986292704583064
CENPK,4,4,-5.462690629272222,-2.495642629440164,0.012572919805168623,0.22048175437561057,1.553477235718605
SNRPD2,4,4,-5.461963719870646,-2.5709724471516844,0.01014133950267261,0.20730633359848297,1.4779706576987184
NMD3,4,4,-5.459812280270517,-2.646438781963779,0.008134422707837572,0.19630457224103473,1.4057749763226268
PES1,4,4,-5.457024018982767,-2.795107602466982,0.005188244340953562,0.18470423896246185,1.2740985353601746
RPL21,4,4,-5.456646095471985,-2.7475467028960368,0.006004295695857287,0.18470423896246185,1.3145335733315073
RPL27A,4,4,-5.453978192650116,-2.91102705610895,0.0036024282147733124,0.179858525584026,1.1796416940332357
ATP1A1,4,4,-5.442845233119318,-3.038551996813914,0.002377180773589886,0.179858525584026,1.0817906786340141
MDM4,4,4,-5.435557773771235,-2.5254009782836033,0.011556634467618171,0.2148657145715818,1.515689322939992
RPS12,4,4,-5.435458771224551,-2.207434892994582,0.02728369089162529,0.2956837081421576,1.8733751243361842
VARS,4,4,-5.422792363674272,-2.816077349255996,0.00486139608395134,0.18470423896246185,1.2487357611384382
DAD1,4,4,-5.412685324274645,-2.5367848149138714,0.011187569754456497,0.21162224373940525,1.4980193387963727
EXOSC2,4,4,-5.403748099168198,-2.9156326255197818,0.0035496820282829543,0.179858525584026,1.165224466170088
PRELID1,4,4,-5.4032290093633355,-3.0087436024925664,0.002623304012604656,0.179858525584026,1.0954078341435258
TCP1,4,4,-5.398437890590368,-3.0087021059674597,0.002623662311310183,0.179858525584026,1.0944666834731551
MMS19,4,4,-5.398067796014446,-2.2908009645344904,0.021974927839775518,0.2699272466591449,1.758998039668015
ATP6V1E1,4,4,-5.396268399055845,-2.610239958752957,0.009047873169215554,0.19835989225553702,1.422914842948204
BANP,4,4,-5.395821375859243,-2.884921396950773,0.003915113998091447,0.179858525584026,1.1873654983043374
PAFAH1B1,4,4,-5.394250394831141,-2.5533829919585163,0.010668211649222804,0.20931138223614748,1.4766670888085127
SNRNP200,4,4,-5.392512129377225,-2.423896063035649,0.015354999448117908,0.2380593808025565,1.6080838650215725
SNRNP40,4,4,-5.3900635231040885,-2.9314822942515706,0.0033734859579428694,0.179858525584026,1.1501543305762332
DDX10,4,4,-5.3895271922477175,-2.6880644609432243,0.007186752157399115,0.19086509555620818,1.350188023833747
DKC1,4,4,-5.388262840067466,-2.7440190621277547,0.006069201354364592,0.18470423896246185,1.3010768046730938
SNRPD1,4,4,-5.38120139197005,-2.778917976503205,0.005454029511127283,0.18470423896246185,1.2698621295111756
ARMC7,4,4,-5.37488547397553,-2.858754184370123,0.0042530821722886305,0.18104256262671067,1.2033632451987255
VMP1,4,4,-5.3734770173175015,-2.3717900213326746,0.017702147742015794,0.25006736865716767,1.6588321820542387
ATP6V1B2,4,4,-5.372459663129032,-2.325291651118261,0.02005637042329187,0.26112026640223596,1.710727905111924
MRPL37,4,4,-5.371442952049078,-2.9044763424379303,0.0036786800348152927,0.179858525584026,1.1668308662576767
EIF3I,4,4,-5.370885370408915,-2.983469689417058,0.0028500026292645826,0.179858525584026,1.1072690279319932
EIF3A,4,4,-5.366043986966023,-3.4785867932141943,5.040651751808587e-4,0.179858525584026,0.7916674489226304
TAF2,4,4,-5.3581386501338715,-2.441757610990186,0.01461595627345727,0.23293759799702293,1.5790320185933504
RAD51,4,4,-5.3575316996402815,-2.468031180377704,0.013585848497820036,0.22804230338720344,1.5516343866559645
KIAA0391,4,4,-5.351436995305314,-2.4615504556391143,0.013833793824781983,0.22965143929540663,1.5565281759384921
ABCB7,4,4,-5.345285730610357,-2.5918680795787443,0.009545636732301552,0.20271750540497732,1.4266256450520627
PHB2,4,4,-5.338579726952273,-2.882024315704832,0.003951292402985227,0.18004204245714148,1.1770186916426275
NOP2,4,4,-5.337126547795997,-2.5602616380679364,0.01045933862787215,0.20780596589866987,1.454420149344941
RNGTT,4,4,-5.3361154591132305,-2.4424645787636794,0.014587361025928959,0.23293759799702293,1.5718056633484172
CCT4,4,4,-5.333690653127462,-2.8100721810197062,0.004953039026624436,0.18470423896246185,1.2330872418686036
PWP2,4,4,-5.332404953489015,-2.793685918205514,0.0052111064323427814,0.18470423896246185,1.246168958182234
PHB,4,4,-5.324055368464347,-2.833437122696394,0.004605036650303156,0.18180856491578076,1.212051595931769
POLR2I,4,4,-5.319222852240001,-2.5542860345138902,0.01064058051596835,0.20911916037510547,1.4552618628671745
RBM22,4,4,-5.3188916670220445,-2.007418796790869,0.04470508902849882,0.35946502591573326,2.1026785472388276
RPL8,4,4,-5.317261839475403,-2.563509136115601,0.01036199737542362,0.20772627261087223,1.4459088576173644
SKA2,4,4,-5.313293372414944,-2.6027290719991734,0.009248500741588435,0.2001275659662214,1.4079810347598898
NAA25,4,4,-5.31258861351712,-3.132418841985916,0.001733723519877186,0.179858525584026,0.9917859199179612
PSMD7,4,4,-5.309957170386228,-2.418327449482354,0.01559203858205737,0.23861284000938934,1.589323672043585
RPL10A,4,4,-5.308550461915096,-2.8951873070955845,0.00378932349560592,0.179858525584026,1.1602678260934793
NARS,4,4,-5.299759313101307,-2.67891425667144,0.007386130491013411,0.19171702074081165,1.3357163205203717
U2SURP,4,4,-5.291847977602405,-2.4232490947340644,0.015382375100254135,0.2380593808025565,1.5787422192895648
AQR,4,4,-5.290570408218724,-3.0041133403099067,0.002663560796105518,0.179858525584026,1.0758712987904278
TRAPPC1,4,4,-5.288843863362136,-2.5688543639717243,0.010203532912152275,0.2074682176063473,1.433124311346582
SPATA5L1,4,4,-5.282559611928887,-2.4719465989255203,0.013437958778009483,0.2272917753310577,1.5259645232758536
RPL39,4,4,-5.281525706191641,-2.441409356651816,0.014630060532173734,0.23293759799702293,1.5568134121767
TANGO6,4,4,-5.281079401388921,-2.5369405086314147,0.011182595560698578,0.21162224373940525,1.4614458917051383
CARS,4,4,-5.280823016368906,-2.9072813608948844,0.0036458510917933874,0.179858525584026,1.145021131759361
RTCB,4,4,-5.278859295589343,-2.1350765276299533,0.03275475959130414,0.31682273282823686,1.9110462285569991
RPS20,4,4,-5.277382706691198,-2.5433121862818813,0.010980707170468245,0.2103822224454876,1.454299048508188
EPRS,4,4,-5.276460234961088,-2.5419585320884193,0.011023325089709818,0.21089971215177553,1.4553433601610408
HSD17B10,4,4,-5.27499038126216,-3.3389104025838563,8.410768764736667e-4,0.179858525584026,0.8565839948183684
ADSL,4,4,-5.27412681864153,-2.865864986141674,0.004158715684919028,0.18029773915343164,1.1752776733412722
CCT7,4,4,-5.27313226840716,-3.23194239568893,0.0012295183908370983,0.179858525584026,0.9207185578073068
UBL5,4,4,-5.269656480524205,-3.025074114692763,0.002485722069324599,0.179858525584026,1.056798716503107
DLST,4,4,-5.265136396124853,-2.7683756231123713,0.005633648420437327,0.18470423896246185,1.2511267586908914
TMED10,4,4,-5.265069016866956,-2.832852637590439,0.00461346486601547,0.18180856491578076,1.1990849490040998
PRPF40A,4,4,-5.264729155314241,-2.3578624015233203,0.01838050456941624,0.25292050672084415,1.6403999960004143
PSMC3,4,4,-5.26297593760505,-2.718405956944621,0.006559730029389661,0.1854409217820827,1.2924247582948865
PSMD4,4,4,-5.236968044381716,-2.8399145253528855,0.004512562330201657,0.18104256262671067,1.187145082524821
POLR2C,4,4,-5.2257747043144755,-2.156019165901829,0.031082168620347645,0.3109028094447457,1.865019784857188
RPL37A,4,4,-5.222501873245414,-2.944476557732096,0.003235014523689123,0.179858525584026,1.104857631125701
MED4,4,4,-5.222263822033138,-2.7779508421024928,0.005470289338687816,0.18470423896246185,1.2331408570917355
PSMA5,4,4,-5.221410818083083,-3.957736283131673,7.566342715951468e-5,0.179858525584026,0.5472541930083515
SF3B1,4,4,-5.218994599297773,-3.000925018582521,0.0026916083460969266,0.179858525584026,1.0635648458648408
IMP4,4,4,-5.217185811669359,-2.576902433642875,0.009969008488266613,0.20571350869345167,1.4062305738828378
GGPS1,4,4,-5.208450979598262,-3.042314080697666,0.00234766793766477,0.179858525584026,1.032615614193164
POLR2A,4,4,-5.202641584888529,-2.461382902423792,0.01384025686966913,0.22965143929540663,1.5134170567404812
DNAJC8,4,4,-5.20060984087693,-2.828873090373484,0.004671221852801682,0.182484868579687,1.1875159069917391
TPRKB,4,4,-5.199311345958588,-2.598765608755968,0.009355963304425419,0.2013943521626752,1.3813771022267038
CSNK1A1,4,4,-5.196220567575215,-2.1327496903504866,0.03294526528919991,0.31786929026341654,1.8841196739336434
NSA2,4,4,-5.18896479546645,-2.4823345804471018,0.013052465488997826,0.22440783388835153,1.488668726273102
MARS2,4,4,-5.185102390019312,-2.761055936998537,0.0057614807566293245,0.18470423896246185,1.2380598498907562
UBA2,4,4,-5.181886242700498,-2.6209575924764135,0.008768316841476892,0.1965987775041618,1.3567790626743326
RPAP2,4,4,-5.174839038846533,-2.3599958455801735,0.01827513971941575,0.25190034396092476,1.6101023569798874
PRC1,4,4,-5.166855738129103,-2.898869890916103,0.0037451026904639943,0.179858525584026,1.1265541842965145
TP53RK,4,4,-5.166272239802953,-2.7167595938790545,0.006592447369935283,0.1854409217820827,1.2700523546396183
RPL13,4,4,-5.16344764991725,-2.729557811934265,0.006341932821435847,0.18470423896246185,1.258713437351574
COPS4,4,4,-5.161999388876078,-2.7165012470720336,0.006597594663936391,0.1854409217820827,1.2692176641020714
SNU13,4,4,-5.161428205621406,-2.2269965197236514,0.02594750638965873,0.28831846196795274,1.7555852829322516
RBBP5,4,4,-5.161010338328937,-2.974850407393718,0.0029313145633627887,0.179858525584026,1.0700993981687819
AURKA,4,4,-5.157193117749679,-2.0436060828585263,0.04099247787506117,0.34499745910437873,1.988142715897036
IMP3,4,4,-5.1531735846827855,-2.596550640927801,0.009416502384817609,0.2018128870613864,1.371117408383548
PRPF8,4,4,-5.151727702773363,-3.0663300439135166,0.0021670396636925197,0.179858525584026,1.0051641661808879
GNL3,4,4,-5.146990645004162,-2.5541156889568097,0.01064578784308992,0.20911916037510547,1.4082997717492873
FDXR,4,4,-5.14453467341503,-2.4102091849325085,0.015943376271269752,0.23990408481259834,1.548126699052989
DDX18,4,4,-5.144477897142656,-2.4757158263565637,0.013296936683356261,0.22602959856739124,1.482377833066319
RPL30,4,4,-5.144392241107566,-1.9290337231642936,0.05372667583027639,0.3876473971853804,2.1487982582110594
WDR82,4,4,-5.134796699733858,-2.5345317927677424,0.011259770909876319,0.21181889901620676,1.4232240603493982
NPM1,4,4,-5.126595552420249,-2.6678268226178177,0.007634359759772073,0.1919594401270345,1.3015331917945185
SUPV3L1,4,4,-5.126378551399962,-2.682640003285355,0.007304357111302177,0.19171702074081165,1.2888553883805864
GFM1,4,4,-5.125156710508573,-2.8445020005675437,0.004448090651434052,0.18104256262671067,1.1582899492994332
RRN3,4,4,-5.115130506333703,-2.121458835124714,0.033883208591371894,0.32149349870470845,1.8690811118619965
XRCC6,4,4,-5.107211998796184,-3.070370770428182,0.0021379318384540263,0.179858525584026,0.9937983117447217
LAMTOR3,4,4,-5.107111882096259,-2.3657587609023203,0.01799316450570555,0.2507854494505588,1.5829442833799818
LRR1,4,4,-5.099153211075254,-2.361368398256774,0.018207633041935845,0.25190034396092476,1.5851039646208416
CTDP1,4,4,-5.095268306913545,-2.2957204221953766,0.021691871994844385,0.2681738353411777,1.654866883675727
POLR2B,4,4,-5.09382497164411,-2.038932109893758,0.04145680369266304,0.3466158744435121,1.9700821587268726
TAMM41,4,4,-5.092245435451852,-2.0405255551115395,0.04129800840378411,0.34642123982641465,1.9672979201428296
ATP2A2,4,4,-5.088899540329493,-2.4709301815240243,0.013476212634593372,0.22753251094944374,1.4710106948691706
ECD,4,4,-5.086455511570765,-2.6998727385374854,0.006936600428621377,0.18859067424216272,1.2644010407539916
GFM2,4,4,-5.085959286726322,-2.79698937196628,0.005158123000128583,0.18470423896246185,1.1859919910718668
ATP6V1D,4,4,-5.0813065454629385,-2.4914403603661404,0.012722632457721166,0.22214163757548044,1.449036680896237
MVK,4,4,-5.078971025885066,-2.5943502324371908,0.009476989273142127,0.20215814283210434,1.3533337630966786
DDX47,4,4,-5.076797450992613,-2.346572365009434,0.01894698656825639,0.2559249146848653,1.5937891228190237
ARPC3,4,4,-5.063787731693822,-2.3347909210532447,0.019554345720041194,0.25909419989712484,1.602246013194742
DBR1,4,4,-5.062889970369925,-2.7187091372217096,0.0065537210272231215,0.1854409217820827,1.243041816773387
USP17L24,4,4,-5.060973286733957,-2.779782422339614,0.005439533061860248,0.18470423896246185,1.1936147510310067
RUVBL2,4,4,-5.052129040762205,-2.94756972268931,0.003202825174059473,0.179858525584026,1.0666276906277046
TERF2,4,4,-5.051356733256004,-2.120827204969498,0.033936346409214876,0.32149349870470845,1.8465754942707284
