gene,n.sh_sgRNAs.raw,n.sh_sgRNAs.passFilter.3VS1.A375_VS_plasmid,B.3VS1.A375_VS_plasmid,z.3VS1.A375_VS_plasmid,pval.3VS1.A375_VS_plasmid,FDR.3VS1.A375_VS_plasmid,B.sd.3VS1.A375_VS_plasmid
AURKB,3,3,-3.013673407737009,-2.6784738631132967,0.0073958504027852945,0.2694724361773125,0.6005741753449115
PSMA3,3,3,-3.0127672619435617,-2.8275429220113284,0.004690672682000173,0.26926241943773355,0.5288330866958013
ATP6V1A,3,3,-2.998823069920599,-3.323694343685456,8.883350186716863e-4,0.26926241943773355,0.3376912170774466
HMGCR,3,3,-2.9942130149397324,-1.573470711342321,0.11560986495490558,0.7710539458521789,1.4942445699614957
CFAP20,3,3,-2.98869947169994,-2.081283987421225,0.03740791993607781,0.48189152757464104,0.9745199248245386
TOMM40,3,3,-2.9838034935197038,-1.5786280389359681,0.11442139941521401,0.7701206028290304,1.4823489748545093
RPL26,3,3,-2.9814220309402453,-3.2912487868249642,9.97436587153617e-4,0.26926241943773355,0.346030179880707
BDP1,3,3,-2.979445057101081,-3.283027486311384,0.0010269865174659838,0.26926241943773355,0.34844820330032117
BIRC5,3,3,-2.977576392744301,-2.50029336709856,0.012409049968861188,0.29276682435897466,0.6886297335539339
RBM22,3,3,-2.9748215752266143,-2.414605928202345,0.01575224187998694,0.3197067611849724,0.738431748718624
PPAN,3,3,-2.9744625901098805,-2.764564031859272,0.005699891901063123,0.26926241943773355,0.5510331377367489
MAPK11,3,3,-2.9743777390348884,-2.127004172472133,0.03341973651276416,0.45632472542212543,0.93427920080218
PSMB5,3,3,-2.971530941097509,-2.9025873786933394,0.003700938998591416,0.26926241943773355,0.4888313671178199
CCT2,3,3,-2.9695023278251367,-2.1762153066454513,0.029539164898306238,0.42536598597225367,0.8960032702444142
RPS13,3,3,-2.9694916353726017,-1.9399248636269262,0.05238882189525155,0.5670354846371499,1.0873267387771994
TCOF1,3,3,-2.965402526083774,-2.799687904517537,0.005115203573547493,0.26926241943773355,0.5331116299708669
SCFD1,3,3,-2.9581898102605573,-2.874292895517084,0.004049332461718479,0.26926241943773355,0.4987279253515848
SEH1L,3,3,-2.957546809854223,-1.7193146044386074,0.08555710210239499,0.7011526953734001,1.301850024586037
MCM2,3,3,-2.9565903938691758,-2.9770087770015747,0.0029107567700040952,0.26926241943773355,0.45573800641118295
RBSN,3,3,-2.9561156455071567,-2.4319635195271236,0.015017219745227173,0.3137520795341282,0.7233724104567464
RPAP3,3,3,-2.9524519661142126,-2.8639877195011127,0.0041834423021835975,0.26926241943773355,0.5022171731615265
NELFE,1,1,-2.9403305653711405,-1.4540603808033015,0.14592956658007405,0.8052424791123878,1.2662580916851496
RPL12,3,3,-2.9382495982643655,-2.840053316843522,0.004510599422183292,0.26926241943773355,0.5102300260392595
DKC1,3,3,-2.9324461835862907,-2.7029687062843855,0.006872321619148394,0.2694724361773125,0.5724201583852271
MDM2,3,3,-2.9292555068767268,-1.7299290524080877,0.08364295187415617,0.6954177318600102,1.2778554999322451
EXOC2,3,3,-2.9282601978591423,-2.7452071109926597,0.006047271999035211,0.2694724361773125,0.5514886934478611
ATXN10,3,3,-2.9262317137647895,-1.752822105413827,0.07963254750651554,0.6824924638449571,1.2520898809507526
EPHB4,3,3,-2.9253726070573123,-2.879897193621338,0.003978048645180768,0.26926241943773355,0.49080748393461593
CLTC,3,3,-2.9242609573295497,-2.605044237071289,0.009186239858246632,0.2694724361773125,0.6198304214794964
CIT,3,3,-2.9187976315055035,-2.349471923167591,0.018800061916993845,0.3446830120898409,0.7643534747756255
SSB,3,3,-2.918588025753094,-2.042399408434074,0.041111928388938034,0.5045020926585396,0.9824269016198762
CEP295,3,3,-2.9176427190028966,-2.5474570526733946,0.010851120882937586,0.2787791308831885,0.648861332778572
WDR5,3,3,-2.916703879768789,-2.8747518100441916,0.004043452011598264,0.26926241943773355,0.49153841589690406
SF3B5,3,3,-2.907735267119783,-2.034630738713859,0.04188804202789466,0.5110395211382526,0.9850216167008109
ATP6V1C1,3,3,-2.9054372832504702,-2.3369398148634857,0.019442313727521008,0.34992461411684955,0.7687130590554422
PDCD11,3,3,-2.898930245899264,-2.589634181547339,0.009607797089931501,0.27011624734269457,0.6224279696717727
VPS52,1,1,-2.8972600950530385,-1.4205389761575824,0.1554508299000785,0.8127931048212677,1.2989402914320711
SRRT,3,3,-2.8956075635566294,-1.9699050669262717,0.0488492516275123,0.5517950730763463,1.0344253717624314
UTP20,3,3,-2.894134263655624,-2.869903222028795,0.004105974473351095,0.26926241943773355,0.48978556981438837
PPIL2,3,3,-2.8937518606313124,-2.8014674723055855,0.005087076919931773,0.26926241943773355,0.5194380281467074
NUP98,3,3,-2.8930893742047052,-2.622622811787384,0.008725581360729514,0.2694724361773125,0.6042626844364837
PSMB6,3,3,-2.8895178973934947,-2.082285076642931,0.037316438206501636,0.48144541977634425,0.9414089850824321
GAPDH,3,3,-2.885839353544448,-1.36352343257668,0.17271760460894864,0.8274443102291713,1.740867108416523
SRP14,3,3,-2.884525723899336,-2.260139105535769,0.023812618766948304,0.3813651436082958,0.8126927533481124
TRMT5,3,3,-2.8791096462757455,-2.912391797667475,0.003586724399566228,0.26926241943773355,0.46960539881793145
VMA21,3,3,-2.877392976095961,-2.766618251920139,0.005664103846842028,0.26926241943773355,0.532117722122202
GBF1,3,3,-2.8751928949918133,-2.7525892627188284,0.005912602536447753,0.26926241943773355,0.5381040989515068
SARS,3,3,-2.871590592285299,-2.7772852169563556,0.005481505486184717,0.26926241943773355,0.5262327359763905
NUDC,3,3,-2.8701427015739465,-2.4356273736888014,0.014865989695570094,0.3137520795341282,0.7002167591643597
ANAPC1,3,3,-2.8680008076125856,-2.6873587143938966,0.00720195630356957,0.2694724361773125,0.567274784375185
FPGS,3,3,-2.8673519509724295,-3.0797254112012267,0.0020719151914684575,0.26926241943773355,0.4035088391097758
TRNT1,3,3,-2.8655893894313227,-2.8484085348119237,0.004393848123692583,0.26926241943773355,0.49404208239275615
EXOC5,3,3,-2.860752800739689,-2.576339770552683,0.009985247258381551,0.2706390578067483,0.6210851435201677
EXOSC8,3,3,-2.8547555612130826,-1.7709613837070846,0.07656712351162331,0.6714457077135301,1.2029957344272384
LYRM4,3,3,-2.848580520796814,-2.238323679026623,0.025199955046638193,0.3935774797284038,0.8170027703432039
SRP68,3,3,-2.846875167578888,-2.7317211863607684,0.006300443404322411,0.2694724361773125,0.5423400280739111
INTS4,3,3,-2.8401674335970735,-1.9468824691441045,0.051548826842538496,0.5644088816166237,1.0340278172289927
CASP8AP2,3,3,-2.8399322668128772,-2.57469076280057,0.01003297433423536,0.2706390578067483,0.6174135315185044
PGD,3,3,-2.838784967901382,-2.759730709753002,0.005784902451209717,0.26926241943773355,0.5280689572202498
MIS18A,3,3,-2.8338276932139768,-2.3692642745690407,0.01782351273081054,0.3361564307254068,0.7301470828748936
EIF3M,3,3,-2.8336058066459993,-2.6294102484518223,0.0085533106412899,0.2694724361773125,0.5884800523168252
GLRX3,3,3,-2.82318190828807,-2.447158746962417,0.014398740463289553,0.3099173089695284,0.6822411747316571
SNRNP25,3,3,-2.8185698379241693,-2.5378056667831523,0.011154990750269399,0.28053668284179073,0.6318788960955747
EIF5A,3,3,-2.808509607627524,-3.1275735043387005,0.0017625574101912927,0.26926241943773355,0.3786086639034743
TTC27,3,3,-2.808476365552626,-2.288119995023163,0.02213053413045543,0.37322014033686424,0.7733660411757312
RBM17,3,3,-2.806433390297165,-2.5714900496420108,0.01012619252227957,0.2706390578067483,0.6117614131330142
SF3B4,3,3,-2.804016906894878,-2.4457962991807087,0.014453263379702973,0.3100853249537571,0.6783718635790933
RRM2,3,3,-2.8016761423360776,-2.668360327759478,0.007622246317528055,0.2694724361773125,0.5631068909808205
WDHD1,3,3,-2.800927208242043,-2.629369671333065,0.008554331421449722,0.2694724361773125,0.5817131963950611
POLR2K,3,3,-2.8000182650571905,-2.2457431790271944,0.02472046272376679,0.3886583232560273,0.798220463455046
RPS19BP1,3,3,-2.79698674322468,-2.7924213066391883,0.00523151908937953,0.26926241943773355,0.505972173474589
EXOSC1,3,3,-2.7931363762953896,-2.842927173333178,0.004470128335639859,0.26926241943773355,0.48383157555682277
RPL23A,3,3,-2.7896506109405936,-1.4252353206438564,0.154089189556916,0.8118141913149146,1.5894210064531897
RUVBL2,3,3,-2.7842808279057647,-2.8726299003652476,0.004070706880965264,0.26926241943773355,0.4700843282453238
WDR12,3,3,-2.783923735364692,-2.733323507554198,0.006269871581754083,0.2694724361773125,0.5296265641754876
XPO1,3,3,-2.7741806364840533,-2.722728904036926,0.00647451628789727,0.2694724361773125,0.5325389883119254
C19orf53,3,3,-2.7740864903418303,-1.9932962525517153,0.046229016521095,0.533681096038884,0.9721482663461494
EIF3A,3,3,-2.7731902104586257,-2.4341611479086693,0.01492634814469449,0.3137520795341282,0.677381853112611
EIF2B5,3,3,-2.7693226421133494,-3.0967444415446153,0.0019565847254846714,0.26926241943773355,0.3838193281374004
RRAGA,3,3,-2.7652040866250687,-2.781088197049778,0.005417701632155165,0.26926241943773355,0.5050935041801738
LAMTOR2,3,3,-2.7645229191984013,-3.130556037481549,0.0017447570800962478,0.26926241943773355,0.3716779204996605
SEM1,3,3,-2.7546894766620653,-2.1591985414350443,0.030834767178616294,0.437387972686814,0.8428175780729781
DDX23,3,3,-2.7517951239844565,-1.926590720782571,0.054030655975484135,0.5762253592690175,1.0187544009762888
PLRG1,3,3,-2.7517863890445486,-2.328666857643394,0.019876721178129633,0.35403419116333057,0.7330134613890836
GINS3,3,3,-2.7508996621150805,-3.4100955065147427,6.494013413989194e-4,0.26926241943773355,0.2855674078751859
MIPEP,3,3,-2.750832810098101,-2.6788678672634636,0.007387153809887989,0.2694724361773125,0.548012336023352
PDGFRA,3,3,-2.7496617821508362,-2.5108358531801662,0.012044568851296768,0.2909997717195615,0.6303873965306721
DDX54,3,3,-2.7475264205873096,-3.008397024179764,0.0026262978914715985,0.26926241943773355,0.4119551038180217
ZAR1L,3,3,-2.7470681873169642,-1.4223162954503892,0.154934450373069,0.8127931048212677,1.5693481774936875
RBM19,3,3,-2.7467464433864137,-2.4296431186797895,0.01511369654757739,0.313815212109624,0.673425457560371
SNRNP35,3,3,-2.745554606667796,-2.5987978952155286,0.009355083430559477,0.2694724361773125,0.5849996835508621
FAM149B1,3,3,-2.745238805751093,-2.7505835225811186,0.005948922382982523,0.26926241943773355,0.5146604569617931
CDC5L,3,3,-2.7450084010612144,-2.864418163106101,0.004177760913014233,0.26926241943773355,0.466756977897467
RBM42,3,3,-2.7442439338393907,-2.4675368455546938,0.013604621932072418,0.3014069698385751,0.6521011258000144
COPG1,3,3,-2.7403948250325727,-1.6519232599763805,0.09855019572336272,0.7293628311667122,1.277666007398929
METTL16,3,3,-2.740185552500752,-1.848753453119761,0.0644934213557058,0.6193072544614473,1.0820111183048888
EIF2B3,3,3,-2.739728717726042,-2.991905278930804,0.002772422697823793,0.26926241943773355,0.4168084248024499
RPS10,3,3,-2.736733699637567,-1.8813933586552727,0.05991842963019802,0.6016676318551978,1.0517586019549625
GPN1,3,3,-2.735805577313604,-1.650770438270655,0.09878545857534421,0.7295223119018581,1.276790444707817
DCTN2,3,3,-2.732041072655549,-2.1050147649347903,0.03529002283462494,0.468907100116477,0.873716643007541
KIAA0586,3,3,-2.728514949856551,-2.954578545393847,0.0031309644272410737,0.26926241943773355,0.42894396358105646
NEDD8,3,3,-2.7246018217015573,-2.675591221983235,0.007459756921942128,0.2694724361773125,0.544288620628508
KIF11,3,3,-2.7200014115364906,-1.2876365362941173,0.1978725147848064,0.8377117242138739,1.7636402919141714
TCP1,3,3,-2.718217140462025,-3.05155363284688,0.0022766037269934987,0.26926241943773355,0.39225697216275485
HSPA9,3,3,-2.7172027847347144,-2.4525038689557923,0.014186585380510198,0.30815872473664563,0.6537408369817013
ZNF830,3,3,-2.7159087288236905,-1.6390675418334286,0.10119919398309574,0.7342789051505589,1.280332370018518
RPAP1,3,3,-2.714690843808729,-2.476181703006391,0.013279597507352907,0.29911541560662125,0.6404857875360457
NDOR1,3,3,-2.711224380885653,-2.310151350533716,0.020879776348613276,0.3647497324800864,0.7332447024549028
SNRPD3,3,3,-2.7084649318955374,-2.735090591174575,0.006236311034436973,0.2694724361773125,0.5144982995990065
PI4KA,3,3,-2.7079194645529063,-2.3136949174412305,0.020684462893175336,0.3635816410155724,0.7302290342313154
COPB2,3,3,-2.705522924970415,-2.316166759615969,0.020549165355658032,0.3625939560142162,0.728107427261647
GEMIN2,3,3,-2.7051514440043927,-2.892011385323537,0.0038278407516136466,0.26926241943773355,0.44911723060469066
RPA2,3,3,-2.7050372480151923,-2.2268367066975077,0.0259581891835089,0.3975347319205439,0.7831484297557935
FNTA,3,3,-2.7002748118401523,-2.5653461875720214,0.010307290909416102,0.27281118152121214,0.5916425122004335
UTP3,3,3,-2.6988543945791843,-2.4932669769853844,0.012657363492434355,0.29326637783173337,0.6278118407719571
DDX41,3,3,-2.6987310307618984,-3.306930444202839,9.432430986728496e-4,0.26926241943773355,0.3086867953749048
MNAT1,3,3,-2.69247520239215,-3.141168003459561,0.0016827547293338828,0.26926241943773355,0.3585397810542079
BCAS2,3,3,-2.6904838646613247,-2.511634114674776,0.012017361302958347,0.2909997717195615,0.6164121283116067
RTCB,3,3,-2.683582487361945,-1.471199757727005,0.14123710269856415,0.8040346207732275,1.4664851554106269
PRPF6,3,3,-2.677230433597231,-2.631495942207159,0.008500988230067043,0.2694724361773125,0.5550322326354806
CHMP6,3,3,-2.6770345380573075,-1.84804461095447,0.06459588951332376,0.6193470928578348,1.0576982490593703
POLR1A,3,3,-2.675791602213375,-2.340828134857179,0.019241022086927316,0.347819383570359,0.7057010232561579
NUP85,3,3,-2.6744825105862198,-2.3307310217673503,0.019767547335374662,0.3530880052399909,0.7112174857629828
SMU1,3,3,-2.6734997708433634,-2.0050692367540304,0.04495564571466105,0.5270296480866404,0.9278893920804019
ACO2,3,3,-2.6715939697033533,-2.4360975496259627,0.014846680089695825,0.3137520795341282,0.6515250793220495
RPL34,3,3,-2.6711141233087794,-2.4069944917856154,0.01608441245714035,0.3216542080582416,0.6672096672953921
FLII,3,3,-2.668899029645483,-2.2152284162524634,0.02674439037253299,0.40433239140810273,0.780047590652513
WDR55,3,3,-2.668558245507515,-3.15286660360064,0.0016167566967590875,0.26926241943773355,0.3516141936249745
DHX37,3,3,-2.6669362768799614,-2.445013369487767,0.014484677242087794,0.3100853249537571,0.6456249754314557
SMC2,3,3,-2.6661925708817975,-2.215784753488077,0.026706247129234924,0.4041250091105325,0.7789025391238572
DDX1,3,3,-2.664696950941163,-2.619399572736058,0.00880847044688766,0.2694724361773125,0.5580650768717389
OXSM,3,3,-2.664212330811057,-2.330260394111265,0.01979239269024112,0.35319795756390626,0.7087596486215121
PSMD1,3,3,-2.663065968806318,-2.9623191428584676,0.0030533112570705245,0.26926241943773355,0.4158234038848115
C8orf59,3,3,-2.6629488571272915,-1.7344623604501688,0.08283607863301516,0.6932844171863245,1.1572356686965106
E4F1,3,3,-2.6628498122174022,-3.0845452667637714,0.0020386358445815245,0.26926241943773355,0.3731179991669864
TAF1A,3,3,-2.661905097890322,-3.1242143231718056,0.0017828054687278722,0.26926241943773355,0.3599333222726181
HNRNPC,3,3,-2.661242123910962,-2.760634641196766,0.0057689173327579776,0.26926241943773355,0.49466142937969
IARS2,3,3,-2.6612276437292173,-2.872081211832239,0.0040777815910364576,0.26926241943773355,0.44952201889813925
BUB1,3,3,-2.6553840283475574,-2.580005221863623,0.009879882117891087,0.27033873805145886,0.5747381044028784
ARCN1,3,3,-2.6550739655143976,-2.6440435535338906,0.008192211424682865,0.2694724361773125,0.5446707535914607
ORC5,3,3,-2.6546903799302086,-2.9954043862004296,0.002740812138201079,0.26926241943773355,0.40262716598271814
RPL14,3,3,-2.6545225000437465,-1.9944482249966045,0.04610309278165135,0.533681096038884,0.9293689770178518
TAMM41,3,3,-2.654223008446517,-2.707670946963058,0.006775716551414969,0.2694724361773125,0.5160529875662828
ZWINT,3,3,-2.6435380013915504,-2.8889408205139233,0.0038654181321035293,0.26926241943773355,0.4400588407958603
LAMTOR3,3,3,-2.64231606021687,-2.695573871111187,0.007026749517629747,0.2694724361773125,0.5190212037915164
ZBTB11,3,3,-2.6419163593464594,-2.9252401794159004,0.0034419046114142586,0.26926241943773355,0.42611982116885877
GART,3,3,-2.640487576824213,-2.572971214036459,0.010082959363744983,0.2706390578067483,0.574877210084361
MRPL21,3,3,-2.6397507895244106,-1.2116476617486782,0.22564728171939666,0.8489580683330961,1.844551299528691
SF3A2,3,3,-2.638234258139905,-2.2761343257294415,0.022837971170987813,0.3752973732081111,0.7336441681479248
NGDN,3,3,-2.6356854833198917,-2.3608779217636036,0.018231731184330847,0.3397862484432784,0.6837856615636498
CAMLG,3,3,-2.633702935727894,-2.9203176127208055,0.00349674809550363,0.26926241943773355,0.4266221742499726
EIF3D,3,3,-2.631826445133808,-2.292497289238914,0.02187696379240038,0.37179034329926475,0.7221313136262769
ZNF335,3,3,-2.630812690721175,-1.8231831714117976,0.0682756529957311,0.6364994946942197,1.0611890111404119
EP400,3,3,-2.6306410124373154,-3.0032014793429824,0.0026715550061673565,0.26926241943773355,0.3962440420757624
DARS,3,3,-2.630463435633464,-2.7823876617946217,0.005396054263835819,0.26926241943773355,0.47994851427951174
MRPL37,3,3,-2.6297501414777544,-2.5717618683282217,0.010118246162953416,0.2706390578067483,0.5731171441828369
DHDDS,3,3,-2.6291067853465324,-2.7519046837442613,0.005924976333409777,0.26926241943773355,0.4923348678430054
TP53RK,3,3,-2.624781075214935,-2.47338830146822,0.013383863497472928,0.30048764774828923,0.6207048495865451
NUP153,3,3,-2.624019124944277,-2.843288268196484,0.004465066553448818,0.26926241943773355,0.454395401112016
NUTF2,3,3,-2.6225898752385652,-2.627543700185953,0.008600379427111352,0.2694724361773125,0.5455098140284421
CCNA2,3,3,-2.6222153496676195,-2.1255027082092166,0.033544688332142705,0.4570494016588557,0.8246726727979257
VPS28,3,3,-2.6179896256777484,-2.113108707497234,0.03459146457283822,0.46461229388592507,0.8317232297735854
U2AF1,3,3,-2.6177946313222935,-3.091819238704178,0.001989339475805372,0.26926241943773355,0.3644233983456766
NKAP,3,3,-2.6169710595487845,-2.1645405107479623,0.03042289101077229,0.4355543896375566,0.797196329900614
WDR59,3,3,-2.6147402172026233,-1.6472588014267522,0.09950486212651755,0.7314052448335001,1.2239791267393505
VPS33A,3,3,-2.6146487146148,-3.053101771557772,0.002264891118228763,0.26926241943773355,0.3767917786197728
GINS4,3,3,-2.6134305344139106,-2.4431939749966385,0.014557910303712803,0.31051398297919247,0.6336221960878029
RBM28,3,3,-2.612728147297337,-2.3748950290459248,0.017553941531847906,0.33284754506878933,0.6700746537456981
ARL2,3,3,-2.6125116421869468,-2.432045794908216,0.015013808909818663,0.3137520795341282,0.6392478964286796
RFC5,3,3,-2.612425421522589,-2.8023873101490047,0.0050725934537808656,0.26926241943773355,0.46856957520880155
DDX47,3,3,-2.6119871804947663,-2.6397721474747993,0.008296178367148872,0.2694724361773125,0.5377576447489552
CSE1L,3,3,-2.611805198788037,-2.598231204490416,0.009370537671929217,0.2694724361773125,0.5567652060455551
UPF1,3,3,-2.609179998048936,-3.0573204602496724,0.0022332538130302873,0.26926241943773355,0.3745937549090913
NOP2,3,3,-2.6090002467406452,-2.9419410990619106,0.0032616195838860423,0.26926241943773355,0.4147175319393448
UVRAG,3,3,-2.605078756585962,-2.2903690739106097,0.021999930723968802,0.37287416217180486,0.7160379491140274
PSMC3,3,3,-2.6047984406218885,-2.9951071671496483,0.0027434843312569585,0.26926241943773355,0.3951637962827838
HSD17B10,3,3,-2.6029197698103563,-3.046334231013194,0.0023165017429449806,0.26926241943773355,0.37736690340649065
MRPS14,3,3,-2.602610463180285,-1.7745441416599066,0.07597318738941028,0.6687197462902076,1.093444426028367
POP5,3,3,-2.6018935848798255,-2.579095697711395,0.009905934002412424,0.27033873805145886,0.563588066990727
SF3A1,3,3,-2.5972322427925416,-2.7503769020461575,0.0059526752568321946,0.26926241943773355,0.4869987174947086
PTPA,3,3,-2.596452687481005,-2.6315413284266644,0.008499852844831743,0.2694724361773125,0.5382652312339005
RIOK2,3,3,-2.595307936642464,-3.0538015578727347,0.0022596149490138454,0.26926241943773355,0.3737716877085283
PPA1,3,3,-2.5942943904658216,-2.6639492436711807,0.007722921436872013,0.2694724361773125,0.5233661778888439
HYPK,3,3,-2.5941494187570417,-2.970484826869601,0.0029733009292624815,0.26926241943773355,0.40216941577259735
RFC3,3,3,-2.5926043133611825,-1.7654963816194957,0.07748037782214995,0.6731677828242235,1.0975577488271728
PRPF19,3,3,-2.590554782088958,-2.4236407883935076,0.015365795947641762,0.3159769443074364,0.6382800722554418
VPS18,3,3,-2.5904523363610195,-2.2829455530582803,0.022433575736020023,0.37322014033686424,0.7163549932239556
AARS2,3,3,-2.5870009235239144,-2.5710421704359745,0.010139297964185511,0.2706390578067483,0.5641389704402069
WDR77,3,3,-2.586641537480686,-2.6956189244844366,0.007025799299264708,0.2694724361773125,0.5080658994833004
DSCC1,3,3,-2.5860983957869825,-2.4017204264684398,0.01631817446663231,0.3219006900526278,0.6487826173209861
CRCP,3,3,-2.5854661324973227,-2.77864063628122,0.005458687791879699,0.26926241943773355,0.4732509242467176
DDB1,3,3,-2.5852718067536355,-3.239738523546969,0.0011963935542069473,0.26926241943773355,0.31467893791345714
NUP214,3,3,-2.584964991238121,-2.1615891511280294,0.03064985843064713,0.4368205884441595,0.7893466134147957
ADAT2,3,3,-2.584256051596973,-2.5835445875789254,0.009779082598382532,0.27011624734269457,0.5576930917097508
EIF5B,3,3,-2.583832006507803,-3.215533652740253,0.001302022277413382,0.26926241943773355,0.32156758244507144
USP39,3,3,-2.583267094514836,-2.9694804703429862,0.00298303773248911,0.26926241943773355,0.4008357653617774
NDUFAB1,3,3,-2.581900802648522,-1.719322886863776,0.08555559480839064,0.7011526953734001,1.1364905563658128
GTF3C6,3,3,-2.5810455029512496,-2.763435426957438,0.005719640830743326,0.26926241943773355,0.4786110193197158
MOB4,3,3,-2.579817983451347,-2.338938388234327,0.01933862238149093,0.3487226009211981,0.6814442510245043
LSM7,3,3,-2.5760974806787154,-1.692104772298926,0.09062599870616125,0.714395788590164,1.160475584879343
ZNHIT3,3,3,-2.5751415667377304,-2.555949794416229,0.010589839690221863,0.2754041109085655,0.5686583818467602
SYMPK,3,3,-2.574553484592923,-2.748365728322462,0.005989316050879248,0.26926241943773355,0.4835730673403865
MPHOSPH10,3,3,-2.574501545799978,-2.181111410561555,0.02917517707190497,0.4229329938861572,0.773717988147249
CLNS1A,3,3,-2.5744389554775737,-2.2112959491756703,0.02701534968671879,0.40694097333402834,0.754860131574442
SDAD1,3,3,-2.574308134811454,-1.089075513946605,0.2761205867836014,0.8680454392601428,2.042858898941648
PGS1,3,3,-2.574199030901587,-3.1690465428875036,0.0015293990186125365,0.26926241943773355,0.33424106699490885
TWNK,3,3,-2.5740407868994644,-2.5711478940880816,0.010136203012016506,0.2706390578067483,0.5612633193173647
CSNK1A1,3,3,-2.5725407658958446,-1.5135937431393442,0.1301289090186383,0.7925048094770345,1.3534472598168412
NDUFA2,3,3,-2.5723307966398545,-2.342598003768175,0.019150003845261374,0.3473097626369956,0.6774310510648509
SAP30BP,3,3,-2.5715456418745406,-2.508765788482536,0.012115378456204987,0.2909997717195615,0.5905651812266914
LRPPRC,3,3,-2.570704925235519,-3.2068771282455115,0.001341842953776287,0.26926241943773355,0.32247789093303497
TBCA,3,3,-2.570463373898715,-2.7604105964503307,0.005772875621869869,0.26926241943773355,0.4778790438670395
EIF1AX,3,3,-2.5680234783374423,-2.792095199185533,0.005236794637280699,0.26926241943773355,0.4646825879726955
ASH2L,3,3,-2.5675271224509744,-2.643049026155987,0.008216313742915562,0.2694724361773125,0.5271513472784883
ROMO1,3,3,-2.5672817005943687,-2.461769018668409,0.013825367179328751,0.3038988520026157,0.6129640635337399
PLK1,3,3,-2.566178217365742,-2.7525445536838937,0.005913409942932356,0.26926241943773355,0.48028901670803914
CCND1,3,3,-2.5655305237083113,-2.718623626445909,0.006555415340652231,0.2694724361773125,0.4942029332515471
GOLT1B,3,3,-2.5652557804441387,-1.7973750528589845,0.07227609846606727,0.6513465468820883,1.0573090257169857
NEFL,3,3,-2.5632365482814796,-2.712871583701216,0.006670295011441269,0.2694724361773125,0.496173180393357
DCTN4,3,3,-2.5602785597247575,-2.664245063792172,0.0077161327779275085,0.2694724361773125,0.5163752717678677
RPS6,3,3,-2.5599821513033962,-1.5422678440410174,0.12300851960003466,0.7837839311742668,1.3130562408770416
CPSF2,3,3,-2.5574038677264377,-2.875935537274601,0.004028319706636244,0.26926241943773355,0.4305458249321564
YEATS4,3,3,-2.555437934497903,-2.569665832042012,0.010179665712542387,0.2713333182448886,0.5578959141605041
ATP6V1F,3,3,-2.5544626870345404,-2.68150351398743,0.007329214467877645,0.2694724361773125,0.5077618421558411
RPS20,3,3,-2.5541365035645707,-2.355878148994714,0.018478978141621742,0.342131230262376,0.6653530740237389
GTF3C3,3,3,-2.5530493907572858,-2.6135190215330537,0.008961509512893942,0.2694724361773125,0.537322986899018
LONP1,3,3,-2.552258331428851,-3.122351507098009,0.001794125869421566,0.26926241943773355,0.34568690873736446
INTS5,3,3,-2.5512379197977824,-2.6780993433860254,0.00740412544147479,0.2694724361773125,0.5085792230340707
PSMB7,3,3,-2.549622185734793,-2.587930639615137,0.0096554420571262,0.27011624734269457,0.5482076470635954
BORA,3,3,-2.5485861130924836,-2.803780221808501,0.005050732077131647,0.26926241943773355,0.4565739372334416
GFM1,3,3,-2.5474330565470473,-2.642401406939779,0.008232042856462108,0.2694724361773125,0.5233103451754867
MED11,3,3,-2.5461887756108617,-1.8698657602698305,0.061502461616846214,0.6079879945865171,0.9879284171523732
NCL,3,3,-2.545526174758359,-3.2027847786119623,0.0013610565653356349,0.26926241943773355,0.3205158753869507
SURF6,3,3,-2.5435825764773567,-2.39759798413607,0.016502966478380808,0.323855722230987,0.6402836461706568
CENPE,3,3,-2.543432935796256,-2.6555156013130348,0.00791872705005714,0.2694724361773125,0.5167604622774797
COPZ1,3,3,-2.5423828018615535,-2.9630308937986483,0.00304625993429819,0.26926241943773355,0.3967315775046087
ELP4,3,3,-2.539072026705803,-2.376729350330212,0.017466898959359895,0.33235246318167955,0.6502041375552781
POP4,3,3,-2.5389217248625124,-2.865141039018461,0.004168235480754857,0.26926241943773355,0.431444643916214
SYF2,3,3,-2.53845536249748,-1.693465404665509,0.09036691454397099,0.714395788590164,1.1421936867922338
BRCA1,3,3,-2.537228801603538,-3.0585198422205027,0.00222433348249863,0.26926241943773355,0.3638748625867345
RBM8A,3,3,-2.5365246674869897,-2.6727084214906527,0.007524161816757624,0.2694724361773125,0.5079497485608264
ABT1,3,3,-2.536017522679318,-3.228341473158204,0.0012451024826147955,0.26926241943773355,0.3119328521812652
MED6,3,3,-2.5359552875846587,-2.798039957851214,0.005141375180401106,0.26926241943773355,0.4565507241784132
COPA,3,3,-2.5348797430272523,-3.0824769084597388,0.0020528565685063145,0.26926241943773355,0.3558448098589557
BOP1,3,3,-2.5348512569795254,-2.753953361651415,0.0058880158015599225,0.26926241943773355,0.4738572049435783
POLR2C,3,3,-2.530650774289572,-3.31311569155009,9.22628068317751e-4,0.26926241943773355,0.28779818919465006
DCTN5,3,3,-2.5303603875157266,-3.0009076393174134,0.002691761967684502,0.26926241943773355,0.3819117186470099
RRP9,3,3,-2.5301431440518383,-2.5453250156016893,0.010917606737390204,0.2787791308831885,0.5636831545530567
