gene,fdr,stat
RWDD1,0.4240431347647261,-1.2201088865754162
SMG1,0.42438079141690005,-1.2197299836473479
DPP4,0.4244097141810443,-1.219614195793543
PROSER3,0.4248377723420739,-1.2192432109886906
COBL,0.4253062890889362,-1.2187815743383696
SULT2B1,0.4253062890889362,-1.2187420882072937
HIPK2,0.425363488219464,-1.2185331064163891
CCDC148,0.425363488219464,-1.2184844292919315
MRPL47,0.4263461671497759,-1.2176770921561422
AMDHD1,0.4273101423993264,-1.216838398966419
PHF1,0.42805627601082197,-1.216194905376896
ZNF823,0.42819260867829545,-1.2159472739096306
KCTD15,0.42823945034496086,-1.215744033675644
TMEM175,0.42823945034496086,-1.2156679044593135
CCER2,0.42823945034496086,-1.2156091233181434
KCP,0.4287853250599462,-1.215072332050967
TIGD6,0.42911400369437563,-1.214763712637568
RMI2,0.4295207739781789,-1.214340464980905
ARMCX3,0.4299453607568447,-1.2139743708363704
SSPN,0.4302252443559837,-1.2137343193002146
HERC2,0.43033047117011153,-1.2135345894164165
RASSF7,0.43036033829028,-1.2133007555687434
KCNJ11,0.43036033829028,-1.2132811517107136
CASC10,0.4311026396406271,-1.2126378233626844
TBC1D25,0.43176283533972126,-1.2120654983567754
TAOK3,0.43176283533972126,-1.211998502390337
TRABD2B,0.4319995428092467,-1.2117950834157174
ASH1L,0.43417546365264365,-1.2100683500936007
CEP44,0.43446532651420144,-1.2097502668798719
TMEM50A,0.43539246063419434,-1.2089103485898
TMEM243,0.43539246063419434,-1.2088663831544948
SRSF6,0.43586305263843245,-1.208449652163672
UGT1A7,0.43586305263843245,-1.2083891805763571
ANTXR1,0.43586305263843245,-1.2082966396263428
CCDC185,0.43586305263843245,-1.2081585804805703
RNF111,0.43586305263843245,-1.208084641854237
PRX,0.43586305263843245,-1.208010758557342
S100A10,0.43586305263843245,-1.2079017474225657
PEX12,0.435878725306728,-1.2077302302423625
NEU2,0.435878725306728,-1.2076626333970855
MAST3,0.435878725306728,-1.207620501809309
GTDC1,0.43754213784030704,-1.206194181275316
RBM18,0.43870401332575837,-1.2051559935228182
ZNF20,0.43870401332575837,-1.2051311943496146
CREB3L3,0.43870401332575837,-1.2049403746737544
RAB14,0.43870401332575837,-1.2049134169429183
CCNL2,0.43870401332575837,-1.2048435572356369
VPS13B,0.4390207230838026,-1.2044905912200243
GMEB1,0.4401248325395022,-1.2036324411043786
DFFA,0.4402618291471284,-1.2034438992160992
LRRC46,0.4402618291471284,-1.2033401127838013
PUF60,0.4402618291471284,-1.203294985060458
CAB39,0.44296735003381593,-1.201292429140436
ALG8,0.443562235368247,-1.200768888193086
DYNLL1,0.4442818407100754,-1.2002046214596012
LDLR,0.4447152185452934,-1.1998193875524694
P4HTM,0.44485667205952184,-1.1996362110910703
NRG1,0.4454308194930261,-1.1991079413340584
GTF3C4,0.4454308194930261,-1.199034271041235
SSTR5,0.44602806541808837,-1.1984685523274945
HS6ST1,0.44602806541808837,-1.1984129388684868
COQ3,0.4469059163352715,-1.1977393379127137
DMRTC1,0.4472009527463516,-1.1974555223183982
PMM1,0.44732355391567313,-1.197261026332688
ADD3,0.4474995264054118,-1.197085880745193
NDUFA5,0.447657585009285,-1.1968610943653013
TMX3,0.44802326472353626,-1.196480286672208
NQO2,0.44813712952659485,-1.196261156912118
SEPT3,0.44813712952659485,-1.1961798542678088
IMMT,0.44850574940690285,-1.1957662624227243
ZNF513,0.44850574940690285,-1.1957088453955076
FAM189A1,0.4495580427453756,-1.1948774524216845
PAICS,0.45087307924615244,-1.1938390527609661
GPRIN2,0.45087307924615244,-1.1938047278303705
TCEAL5,0.45172243490250485,-1.1931184939112343
INO80C,0.4523345316465568,-1.1925713472995016
FAM92B,0.45453368045175796,-1.1907693628575293
OR6N1,0.45453368045175796,-1.1907682883447266
MKI67,0.45522719415852175,-1.1901019448883643
NACA2,0.4561153907722025,-1.1893203375308075
PSEN1,0.45788958633146154,-1.1879065068453218
ATP5F1,0.4580792788719417,-1.1876455976644478
STEAP1B,0.45894221955240067,-1.1869333886484055
TXNRD2,0.4595094044539847,-1.186517718969894
WNT6,0.4599050622729294,-1.1861612243753121
SCARA3,0.46101396211765305,-1.1852137889279721
ASPDH,0.46101396211765305,-1.1851298964410886
UPP2,0.46101396211765305,-1.185075212856512
MTURN,0.46135564381677363,-1.1847119122287277
PKN2,0.46162049584061066,-1.1843911529217883
MCRIP1,0.46178343828296825,-1.1840130929923267
USP42,0.46178343828296825,-1.1839246319803447
SOCS2,0.46178343828296825,-1.1838696583252613
SBF1,0.46178343828296825,-1.1838576073576932
C21orf2,0.46204188888437475,-1.18364260765366
KANSL2,0.46228253517930745,-1.18339058513988
LMF1,0.46248186349058545,-1.1831865181695052
FANCF,0.4630750759316015,-1.1826972963174236
AGO1,0.4645086206913554,-1.181585403509562
C4orf33,0.46577088526430394,-1.1806379547585717
UBE2J2,0.46665638039703317,-1.1799066084159988
SREK1,0.46691286856192743,-1.1796192087689799
GPR135,0.4670614370206615,-1.179395807821131
RAB39B,0.4670614370206615,-1.1793054349084258
CDH6,0.4675677069857096,-1.178798441262413
DCBLD2,0.4675677069857096,-1.1787924333222988
GOLM1,0.4695948109395724,-1.1772917282594466
NIPA1,0.46990862025040797,-1.1770025787914142
DEDD,0.4704625736156288,-1.1765589607073987
AZIN1,0.4716783757067461,-1.1756749681973333
GNAL,0.4723896582360925,-1.1750758637535812
OGFOD1,0.47318065228497935,-1.174430305101321
SV2A,0.47318065228497935,-1.1743574247597375
AMBP,0.47318065228497935,-1.1742633125794149
ACOT13,0.4735999667560667,-1.1737909989234252
LARGE2,0.4735999667560667,-1.1737449514448581
HCAR1,0.47428019981746167,-1.1731816182855719
CYB561A3,0.475538812720546,-1.1722065657582132
PTPRN2,0.47646355185994516,-1.1714753936986428
ZDHHC18,0.47678594005042346,-1.1711047242012482
KCTD20,0.4769621120472028,-1.1709055691840944
PAK4,0.4776695674687643,-1.170363529322661
REEP1,0.4784525000689586,-1.1696919848655318
ARSD,0.4798360839544395,-1.1685730601696773
LRRK1,0.481341380905188,-1.1674923444125431
ESYT3,0.48142847854112025,-1.1673497836399356
GABRG3,0.481777397444345,-1.1669278241522039
SMAGP,0.481777397444345,-1.1669240169438047
ZACN,0.4822197693808053,-1.1664811934649475
ADAMTS4,0.48231816127209665,-1.1663023780240984
C10orf142,0.48296978589647627,-1.1657270411174585
SLITRK1,0.48441287889702556,-1.164737378732993
PDE4C,0.4847652710806409,-1.1643102499839388
ITPR1,0.4847652710806409,-1.1642946222295518
ZNF211,0.4856423016288746,-1.1636394811109405
CMTM4,0.4858034986622351,-1.1634015009033252
GLIS3,0.4861099506597751,-1.1630672987127635
CPE,0.48783441542437184,-1.1618234428099006
CLDN19,0.488029698503086,-1.1616102000669393
RABIF,0.48816097044810003,-1.1613808221633328
PSMG4,0.48827474457650816,-1.1612118814619978
BAALC,0.4885742289442264,-1.1609223658380403
AK8,0.4891753383643591,-1.160419002213295
DUSP5,0.4893235320409833,-1.1602509579146068
SENP7,0.4897705625155542,-1.159837770496178
RAB9A,0.4897705625155542,-1.159742393373988
NR1D2,0.4897705625155542,-1.1596525532264224
EMID1,0.4897705625155542,-1.1595698560745304
SLC16A2,0.4911723733222711,-1.1585551018884688
MYPOP,0.4911723733222711,-1.1585118886116499
YPEL2,0.49120967122919773,-1.1584125501991105
GDF6,0.4924683644872414,-1.1574196718581717
PARP11,0.49263471149911847,-1.1571496812057283
ZNF426,0.49263471149911847,-1.1570795808263672
MARCH3,0.49576703820271917,-1.1549040936628499
AGA,0.49576703820271917,-1.1548374103292318
TMUB1,0.4972884910541413,-1.1537669960623125
SIK2,0.4981156242390641,-1.1531227871490772
SNX15,0.49816869022309923,-1.1529456472916257
PMEPA1,0.49816869022309923,-1.1528890380928776
DMGDH,0.4985387333599299,-1.1525472132371384
SLC4A4,0.49872385891841897,-1.1523716003739142
KIF17,0.49909955832656594,-1.1519421665079088
ACLY,0.49909955832656594,-1.1519127062549455
GSDMD,0.4998841307123529,-1.1513446484100602
HPGD,0.50276683603291,-1.1493844586333548
SIRT6,0.5035824163609133,-1.148682473128259
CLPTM1L,0.5035824163609133,-1.148589775225931
INSM1,0.5035824163609133,-1.1485340876086572
HIKESHI,0.5036792826709211,-1.1483921001294783
USP1,0.5040466743904185,-1.1480409172899741
ARL11,0.506013852968145,-1.1467861145533038
ANKRD29,0.5069212126556049,-1.1461153376264883
KIF13B,0.5069997510398041,-1.1459857903131463
KCTD11,0.5076360355051153,-1.1454654357023293
HFM1,0.508378772320939,-1.1447382098075831
PYGB,0.508378772320939,-1.1446871485814063
KHDC1,0.5086873743684344,-1.144277013420633
RNF4,0.5086873743684344,-1.1442387658905548
OTOR,0.5086873743684344,-1.1442191556781964
MPI,0.508883249103623,-1.1439289844531497
ASF1B,0.508883249103623,-1.1439100311516908
FAM131A,0.5097240732890228,-1.143220270828407
EMC1,0.5101628306813124,-1.1428178011058374
MED14,0.5101628306813124,-1.142766427471579
RPS26,0.5101628306813124,-1.142642553542817
BATF3,0.5103891446622617,-1.142369560942551
THAP8,0.5106382450331776,-1.142148544095671
UBR1,0.5110246596341246,-1.1418068974780464
GTPBP3,0.5110558576542255,-1.1416743203501685
HRCT1,0.5111099341858589,-1.1415125989467327
PTK6,0.5113986004110892,-1.1412400236663354
CRAMP1,0.5117638278531997,-1.1408851898602137
PLOD1,0.5117638278531997,-1.1408275556807497
TOGARAM1,0.5127724704765749,-1.1401029818146182
KDSR,0.5135480279339921,-1.1393412293939826
AMMECR1L,0.5135480279339921,-1.1393340418079825
FOXM1,0.5139497559945769,-1.1390005494638076
RBM12B,0.5150993977533631,-1.138085723718701
PCGF1,0.5156546070022353,-1.137703138689305
FANCL,0.5160268511423238,-1.137344494617231
KRTAP13-3,0.516473062539633,-1.1368703780506333
CLEC2L,0.51726128942674,-1.13623342424243
EML1,0.5192580760683333,-1.1348185945299538
TMEM132C,0.5197257897621695,-1.1343913474530338
MBD4,0.5200906436536704,-1.1340538326915894
TRIM67,0.5211219556123413,-1.1333261927722726
HCN1,0.5228224404295174,-1.131939979432425
PIP4K2C,0.5228224404295174,-1.13191654090065
RBMXL1,0.5228224404295174,-1.1318436163109968
FADS2,0.5228224404295174,-1.131780915710537
RIC8B,0.5235676277197294,-1.1311387036603082
ENSA,0.5235676277197294,-1.1309891010809547
SIK1,0.5235676277197294,-1.1309866370155963
TMEM79,0.5235676277197294,-1.1307692077598774
THEMIS2,0.5235676277197294,-1.1307007273100644
PDE3B,0.5235676277197294,-1.1306949143542613
METTL14,0.523572294519159,-1.130596543696833
FOXJ3,0.5238949594676778,-1.1302793491274399
PEX1,0.5242401491353104,-1.1299936043888545
VARS2,0.5255102270465773,-1.129196439458362
MAN1B1,0.5263029891059697,-1.1286182354199628
FAM126B,0.5266453173254205,-1.128259990892474
COQ2,0.5266453173254205,-1.1282556700292237
BEX5,0.5268361771362766,-1.1280226281945793
SHF,0.5269532535964778,-1.1278630200326203
CRLF1,0.5286404371354186,-1.1265565710831684
UCHL5,0.5286404371354186,-1.1265144385717973
ARL6IP4,0.5286404371354186,-1.1265001380102666
ABCA7,0.5309136753193174,-1.1250463513744862
SZT2,0.531399720498173,-1.1246519866134685
F2RL1,0.531399720498173,-1.1245917203244133
CATSPERD,0.53221663131833,-1.1240088958839762
FKBP10,0.5333497324107657,-1.1232214445768005
NEK3,0.5336568688022648,-1.122905559459502
RPP25L,0.534139022167786,-1.1224739586688022
MPV17L2,0.5349033887070237,-1.1219331377191368
PDCD2,0.5369550939757217,-1.120529207742919
MMP19,0.5373237327827401,-1.1201045000669958
DYNLL2,0.5373237327827401,-1.120047052344543
ACAD8,0.5375107178271089,-1.1197889528226208
CNTNAP1,0.5378392503126496,-1.119478429923861
MESDC1,0.5378392503126496,-1.1194498263801989
CLIP4,0.5380146547451405,-1.1192311376278226
MEX3A,0.5380772208502527,-1.1190668631972716
MYDGF,0.5381515431432559,-1.1188512097181826
SLC16A9,0.5381515431432559,-1.1188459250085894
ABCD3,0.5387378134006705,-1.118368636901202
FRS3,0.5389465016979565,-1.1181459030938639
GSS,0.5394085456253611,-1.1177943318928856
SSH1,0.5394085456253611,-1.1177451730864065
PPP1R3B,0.539954421526841,-1.1172796415801383
CLK4,0.5401569086598557,-1.1170625522340352
TSPYL5,0.5406516628508095,-1.1166819544391564
TBXA2R,0.5413368814372215,-1.1161253968387506
TRRAP,0.5413368814372215,-1.1161032517905443
SMS,0.542071877876809,-1.1154901578527692
C3orf58,0.542071877876809,-1.1154405850316207
NFE2L3,0.5427948226904,-1.114933156830679
CT45A3,0.5427948226904,-1.1148431391135054
BICDL2,0.5429607265553682,-1.1145831229772007
SLC27A4,0.5429607265553682,-1.1144276160867421
LRRC8A,0.5429607265553682,-1.1143996197803723
TRIM52,0.5429991449892883,-1.1142875209166818
FLYWCH2,0.5448873157153251,-1.1130621639630884
WFDC8,0.5449307766129061,-1.1129060384777625
NOP9,0.5470638468055004,-1.1115014107836658
UPK1B,0.5487644710416162,-1.1104059969760722
NDUFV1,0.5498986341605198,-1.1096262941941288
CTNNB1,0.5500190092874981,-1.1094604152149625
XRCC4,0.5506205700410712,-1.109012109120881
DPP9,0.5509390142494883,-1.1086605187022556
ADCY1,0.5509390142494883,-1.108651242976001
NTMT1,0.552771913596842,-1.1074100422636264
CSNK1G1,0.552771913596842,-1.1073642124434326
CCDC9,0.5537742113629754,-1.1066781927335325
APPL1,0.5542061173870486,-1.1063179073503853
SLTM,0.5545260816661558,-1.1060256726529507
SH3GL3,0.5546504459486856,-1.1058931015815252
NCMAP,0.5558408853717914,-1.1050625791795474
NDUFAF6,0.5577449454455319,-1.1037340561740325
CAMSAP3,0.5586939693963379,-1.1030466141714326
ARL1,0.558711065150507,-1.1029439376481334
PAIP2,0.5590738437862441,-1.1026716260293363
AMBRA1,0.5607180695373964,-1.1016337759734642
TAF11,0.5607180695373964,-1.101484699997462
PIK3R6,0.5607180695373964,-1.1014495655572132
MMP20,0.5624270217026471,-1.1002175099526859
FLT1,0.5624270217026471,-1.100174320837681
ADGRB1,0.5647419572942106,-1.0987091549199215
NRBF2,0.5647838250913656,-1.098521055842052
SYNGR3,0.5647838250913656,-1.098465398105823
MED16,0.565266365063777,-1.0980879208432959
DHX38,0.5652704609829083,-1.0980040267232534
FZD1,0.5654857828619742,-1.0977968870300059
NAXD,0.5658788120705545,-1.0974217322054467
PHF20,0.5667086476761122,-1.0968348209885037
APOB,0.5667086476761122,-1.096745106697224
CYP4B1,0.5669621984218153,-1.0965064207834725
STAC2,0.5674113273791354,-1.096088285028649
RNF25,0.5674113273791354,-1.0959542926975048
ARL6,0.5674113273791354,-1.0959252813954043
KIF13A,0.5674702813023571,-1.0958271019592
NRN1L,0.5683609177643141,-1.09516841333365
LRRFIP2,0.5693840980785676,-1.0944449344647773
KCNK6,0.5695311234977358,-1.09429351496423
PIEZO1,0.5698885935553653,-1.094008793994114
PLA2G12A,0.5704341789107605,-1.0936032312828168
PPP3CB,0.5709407025212645,-1.0931492144693946
FMNL1,0.5709567836847906,-1.0929709526592783
MAATS1,0.5709567836847906,-1.092944111639142
POLR2J2,0.5729952442140627,-1.0915803904194332
RPS6KC1,0.5731409863577692,-1.0914128394871623
MASP1,0.5734082955598266,-1.0911470381522843
EZH1,0.5747589273801852,-1.0901757634203082
NOP58,0.5748764294565344,-1.0900006139270937
RAB1B,0.576636606745133,-1.0888335991286862
COCH,0.576636606745133,-1.0887958613666495
KIF15,0.576636606745133,-1.088700441463765
SUCLA2,0.579419916593666,-1.0868446870700728
MCM4,0.579419916593666,-1.0868369999556762
ASAH1,0.579646283104499,-1.0866092974892274
DVL1,0.5796849904831285,-1.0864760861483422
NWD2,0.5797236765177389,-1.0863863484863334
RGPD3,0.579933234099146,-1.0861335162635002
CT45A10,0.5810740612610826,-1.0853975366681419
HMCES,0.5816357480836617,-1.0848853473289188
PARP1,0.58191568371051,-1.0845728884303831
ALOX12B,0.58191568371051,-1.0845471333111245
SPTB,0.582216715331765,-1.0842046070776474
COQ10B,0.582216715331765,-1.084154034191384
IGSF8,0.582216715331765,-1.0841374331230225
TUBB4B,0.5840400635960176,-1.0828915951049396
ERFE,0.5840400635960176,-1.0827408437548032
FOXP2,0.5840400635960176,-1.0826698204908949
ITCH,0.585308531425966,-1.081853907012499
DOK6,0.585356523366696,-1.08172003592408
NDRG1,0.5861924679408247,-1.0811821142720452
C15orf53,0.5861924679408247,-1.0809983697871706
SMAP2,0.5861924679408247,-1.0807943446092227
TRAF2,0.5861924679408247,-1.0807048481241617
GFRA4,0.5861924679408247,-1.0806975399851209
TSC2,0.5861924679408247,-1.0806612349824865
PHKB,0.5864485156302749,-1.080419656115302
MKRN3,0.5867702123467609,-1.0801313355731308
OBSL1,0.5874096277201186,-1.0796165017867225
TMEM234,0.5877144465072829,-1.0793331374129567
ATP6V0E2,0.5893721508420683,-1.0782795712702502
ADGRE2,0.5893918228727689,-1.0780894413347086
STRN3,0.5893918228727689,-1.0780319125633337
INPP5D,0.5893918228727689,-1.077969233594004
CPED1,0.5896847384460464,-1.077710417737042
FAM120A,0.5898845588776707,-1.0774482477553389
OPRM1,0.5898845588776707,-1.0773743845730226
TMED5,0.5898845588776707,-1.0773345898564284
LTBP3,0.5906525588347251,-1.07684115007915
YPEL3,0.5909447297867381,-1.0766060763283973
TMTC3,0.5914224825301861,-1.0762192954332432
KMT2C,0.5922222022986765,-1.075716546138088
TAP1,0.5927067963114493,-1.0753267054865994
CR2,0.5927067963114493,-1.0752928208039194
BATF2,0.5927707856471215,-1.0751662023477668
LPIN1,0.5927707856471215,-1.0750944292094313
BRPF1,0.5929745565214641,-1.0748831643170822
GPR35,0.593843428234403,-1.07433497801265
FAM89B,0.5945225315719896,-1.0738039951407417
ZHX1,0.5945225315719896,-1.0737254913828762
TEX37,0.5951451070066096,-1.0732819664805937
TEX11,0.5962520922901771,-1.0725338655517218
GPR12,0.5968420466340779,-1.0720572019033463
SEC24C,0.5968420466340779,-1.0720243031951415
KBTBD4,0.5975721566972351,-1.0715042442891076
FAM171A1,0.5982365812418582,-1.071056397124974
ITGB5,0.598373040924919,-1.070869540200998
ALDOA,0.599183705190911,-1.0702750039266535
SAT2,0.5994287134428575,-1.0699873877475699
ID4,0.5994287134428575,-1.0699504134279283
SMARCC1,0.6003740591587915,-1.069283571060256
FEV,0.6003740591587915,-1.0691321670472174
WDR27,0.6003740591587915,-1.0691152543881532
PPP1R9A,0.6016280277843216,-1.068355410140635
ANGPTL6,0.6020672054295763,-1.067945245828592
ARNT2,0.6025278485007788,-1.0676231521681123
RIC1,0.6034854009006465,-1.0668231162892658
LARP4,0.6034854009006465,-1.0666814853789823
MTIF3,0.6034854009006465,-1.0666726953113383
FAM189B,0.603500716320867,-1.0665675442290123
TTF1,0.6054489800471774,-1.065360646941881
RANBP3,0.6054489800471774,-1.0653101815247188
DDX20,0.6054854139049629,-1.0651987502779698
MMP17,0.6054893429601718,-1.065122362021386
KXD1,0.6057283283844827,-1.0648952638932108
EBF1,0.6057283283844827,-1.0647972038719649
FAM193B,0.6057283283844827,-1.0647374977812107
C10orf76,0.6059485204258057,-1.0645464285637865
WTH3DI,0.6065903285701162,-1.0640727760742388
AUH,0.6066588174245167,-1.0639035204543938
SPAG8,0.6069650425909886,-1.063639344374991
LOC100128429,0.6082489510958122,-1.062790052411688
FGF11,0.6086680028816482,-1.0624730845992665
FKBP6,0.6094108021368292,-1.062042204554227
ASCL2,0.6095650414283428,-1.061738073349843
MAP3K4,0.6095650414283428,-1.0616923794334898
MTNR1A,0.6095650414283428,-1.061674769327529
AIDA,0.6096433677514526,-1.0615387882594916
HOMEZ,0.6097971438052245,-1.0613759638958944
SERPINA11,0.6101017801973356,-1.0611167206398469
PPP2R5E,0.6102876861105658,-1.0609091899329361
NUDT6,0.6106135779176136,-1.0606415401792608
MIER3,0.6106161057296063,-1.0605503028755687
LSM14B,0.6123095296908121,-1.0596020150156031
BRI3,0.6126566942747685,-1.0590956477409572
ZAR1,0.6126566942747685,-1.059036269643515
MYH8,0.6126566942747685,-1.0590117548089473
METTL22,0.6126566942747685,-1.0589617428739169
KIF20A,0.6127393353965965,-1.0588217900302375
GSN,0.6138165546910057,-1.0581140161080944
ARV1,0.6144847030824441,-1.0576297991577128
SLC25A11,0.6146273377134422,-1.0573952267695301
SEC23A,0.6146273377134422,-1.0573921616313637
CCDC3,0.6149510140657942,-1.0571484357191006
VAMP7,0.6151671341954938,-1.056918539505996
GPR162,0.6161302843512615,-1.0562049713956672
MESP1,0.6161302843512615,-1.0561269412308543
DPH3P1,0.6164907638687929,-1.055808872227836
CSGALNACT2,0.6165418294140722,-1.0556547351836447
SLC25A36,0.6165418294140722,-1.0555602972324232
DAP,0.6165418294140722,-1.0554940301156317
TRAFD1,0.6173734087907243,-1.0549554652173174
NHLH2,0.6176265557846446,-1.0546491322848175
STK39,0.6176265557846446,-1.0546489900574763
ASPM,0.6188587828046788,-1.0538577492636376
STK11IP,0.6202134763822974,-1.0530231453965317
NDUFB11,0.6205611410048557,-1.0527259214050944
CCDC112,0.6205611410048557,-1.0526354922717562
STMN1,0.621577304198559,-1.052024874472272
NARS2,0.6239405161461982,-1.0505252690814126
C7orf57,0.6241671192915236,-1.0503098040654217
PLEKHM1,0.6241671192915236,-1.0502206207932312
SETD2,0.6241671192915236,-1.0501844639430626
ZHX1-C8orf76,0.6244063904646204,-1.0499446925543072
RIBC1,0.6251421955467141,-1.049394000276162
BEND5,0.6259950662786153,-1.0488108343595468
RPH3AL,0.6260345562428111,-1.0485730180300208
ZSCAN21,0.6260345562428111,-1.0485624976832268
PTH2R,0.626854497968072,-1.0480326040815868
SRR,0.6270406146903411,-1.0477851634572122
C5orf38,0.6270406146903411,-1.0477032311602112
VPS26A,0.6270406146903411,-1.0475048826043
CARD9,0.6270406146903411,-1.0474309372467046
SBK1,0.6270406146903411,-1.047404961135628
SPEN,0.6270406146903411,-1.04735698068209
C6orf99,0.6270813384815621,-1.0472598324158353
UCK1,0.6279311959792377,-1.0467304703341396
ZNF384,0.6295043896680778,-1.0457584085426483
LHX1,0.6297306450668619,-1.0455527251040797
DENND5B,0.6299355035438025,-1.0453406864863388
HIC2,0.6314271435046082,-1.0443400260732996
ZNF594,0.6320620636695186,-1.0439555949252985
RILPL1,0.6336267543514577,-1.0429659649735443
SUGP1,0.6336922092702499,-1.0428244106491187
PHC3,0.6363924207871056,-1.0412129340598104
MRPS18B,0.6379122298280904,-1.0402022668855992
RNF223,0.637997732019275,-1.0400648351023094
ATP10A,0.6390598332287795,-1.039430763015523
ENOX1,0.6401000916005037,-1.0387884746191256
SUCLG1,0.6401000916005037,-1.0387158627480553
NOMO3,0.6401000916005037,-1.0386378996342875
PIP5K1C,0.6404394070502495,-1.038343220560908
CMAS,0.6407043312106836,-1.0380796485109767
PTPRH,0.6407516397649732,-1.037920162825884
GOLGA7B,0.6407516397649732,-1.037874271368632
DENND2A,0.6410798300114267,-1.0375442680228513
C11orf70,0.641180152778308,-1.037399469848917
PPP1R3D,0.6419633227193611,-1.0368988477466592
SAMD10,0.6420368966023019,-1.0367319227506313
TBCEL,0.6420786855591136,-1.0366315105606971
DEC1,0.642120452411214,-1.0365151572879299
ABCF2,0.642299690420367,-1.0362858579649343
KDM1B,0.6429440724055584,-1.0358530958163668
SLC22A5,0.6434348370149175,-1.0355377136975334
TEX19,0.6436241537186641,-1.0353157692250365
MPP2,0.6436443267467403,-1.0351732104117655
TSNARE1,0.6437701135140876,-1.0350209111671305
NUP210,0.6448145234977863,-1.034418689879126
TUBA4A,0.6465850676894775,-1.0333339517390947
GIT1,0.6465850676894775,-1.0332735849207748
FBXL8,0.6472216838049816,-1.0328030974968472
C12orf42,0.6476891879598021,-1.0324778940186734
PURG,0.6484253617461052,-1.0320167186559766
RTFDC1,0.64866861521832,-1.0317465717411964
PDIK1L,0.64866861521832,-1.0317432052022393
MATN3,0.6488009989066534,-1.0315786841288002
BOD1,0.6488009989066534,-1.0314909823542502
MLC1,0.6488566066188559,-1.0313485143279448
FRA10AC1,0.6495334005081996,-1.0308604201076235
CCDC71L,0.650309838084402,-1.0303537750471263
OXCT1,0.6504544549988827,-1.0301986897580202
SAMD1,0.65086727540802225,-1.0299202325634162
PRKCG,0.6514924756063913,-1.0293847854851328
UBL7,0.6514924756063913,-1.0293841948462699
CRKL,0.652729926815811,-1.028550051992985
C10orf105,0.6543871161766447,-1.0275464791544173
GLIS1,0.6564689664008388,-1.0263393435781347
HADH,0.6578360063501706,-1.025565457706117
CYTH3,0.6578360063501706,-1.0254968422796142
ATP6V0A2,0.6581467713308894,-1.0251881246321484
MARCKSL1,0.6581467713308894,-1.0251413672914707
MX2,0.6591178753745487,-1.0244646558061565
PGBD1,0.659946849432213,-1.0239094972027225
NDUFA6,0.6605235473551168,-1.0234847068297164
C11orf91,0.6605235473551168,-1.0234523147217178
GLRB,0.6613515013409378,-1.022885030273289
MXRA5,0.6616969680433747,-1.0226719748473645
GALNT7,0.6622360723265984,-1.0222695052986164
EFHD1,0.662444325104537,-1.0219843465153962
LIN7B,0.662444325104537,-1.0219679117142992
CD2AP,0.6634591251228984,-1.021288917621307
RASGEF1C,0.6636194912480957,-1.020992858305182
MBTD1,0.6636194912480957,-1.0209831844187287
SKP2,0.6646227275834379,-1.020358307034441
FAM117B,0.6647823597035915,-1.020123042557299
RIC8A,0.6647823597035915,-1.0201098682729604
ADGRD1,0.6653037118920385,-1.019724676832891
TFAP2C,0.6658665889306143,-1.0193730385668704
LMBRD1,0.6661768406682625,-1.0190931353283743
HOXB13,0.6661768406682625,-1.0190245254831418
MVB12B,0.6663892712589778,-1.0188131670612834
PSORS1C1,0.6664189189372811,-1.0187152765004568
KIAA0895L,0.6676382185536851,-1.0179623830117313
SYVN1,0.6679126995033852,-1.017756464686017
NR2F2,0.668082734941071,-1.017579911940897
TLE1,0.6685543562456735,-1.0171823105583628
LINC02210-CRHR1,0.6685543562456735,-1.01693053854253
PPP2R5C,0.6685543562456735,-1.0168350447315917
FNBP1,0.6685543562456735,-1.0168076193119495
LGR4,0.6685543562456735,-1.016807350364085
RANBP9,0.6685543562456735,-1.0167973535197918
FDPS,0.6686770643240905,-1.0166845615491025
ATP6V0D1,0.669137985571396,-1.0163736635721283
UTF1,0.6700876943735906,-1.0157380831680627
RNF19B,0.6700876943735906,-1.0155831929432582
LOC284513,0.6700876943735906,-1.015573138185415
ZBTB1,0.6704853834760964,-1.0152650795157936
KIAA0907,0.6713194558540262,-1.0147402556215452
CEP89,0.6725999636788116,-1.0140492686175715
RFPL1,0.6728775645524249,-1.01372128131877
BAHCC1,0.6728775645524249,-1.0136399636275655
TMEM56-RWDD3,0.6728775645524249,-1.0135683595574645
NFE2L2,0.6728775645524249,-1.0135632172242206
RNF123,0.673292855910115,-1.013261565782069
ABCG5,0.673292855910115,-1.0131181739151813
ZC3H14,0.673292855910115,-1.013057071799079
PAK6,0.6746583474469875,-1.0123112413760618
SORCS2,0.674867092933315,-1.0120764343614181
FBXL12,0.6750135380213586,-1.0119202310627853
GPR182,0.6757609428644643,-1.0114311933583173
PSMC5,0.6759485205840962,-1.0112125013346052
MYRIP,0.676720256148094,-1.0105928745707315
CATSPERZ,0.676720256148094,-1.0105319545776439
ASCC2,0.676720256148094,-1.0104841017298931
RAB37,0.676720256148094,-1.0104035463126717
MRC2,0.676720256148094,-1.0103201782768667
SLC6A3,0.676720256148094,-1.0102719562949705
USP14,0.6782468914038084,-1.0093970931936072
EIF3E,0.6782468914038084,-1.009337054673826
RPUSD1,0.67855779388583215,-1.0089665114331114
GNA12,0.67855779388583215,-1.0089615743024816
GATC,0.679234818347011,-1.0085189792357263
