gene,fdr,category
GPI,1.082071342536254e-9,1
GPKOW,0.02545983249674069,1
GPN1,1.7253633791915152e-10,1
GPN2,3.544197685482697e-9,1
GPN3,5.63355363921363e-4,1
GPS1,1.4687897282444519e-4,1
GRB2,0.011473562716562262,1
GRPEL1,2.5418089763130297e-9,1
GRWD1,0.0014005468402757322,1
GSPT1,1.0877237060393631e-7,1
GTF2A1,6.05711264724146e-6,1
GTF2A2,1.9332573728340895e-8,1
GTF2B,1.5889903390816777e-8,1
GTF2E1,1.4176056944375682e-4,1
GTF2E2,3.4063907624303175e-7,1
GTF2H3,2.0451537697264737e-6,1
GTF2H4,5.093736431011838e-6,1
GTF3C1,1.180680393130112e-6,1
GTF3C2,4.2832200540786985e-5,1
GTF3C3,2.484321671629555e-9,1
GTF3C4,2.034262758667672e-9,1
GTF3C5,1.966696004003949e-6,1
GTPBP4,2.16627976874017e-10,1
GTPBP8,2.6666172345660735e-5,1
GUK1,1.0247639312589639e-6,1
H2AFX,9.465443297124914e-4,1
HARS,1.7292171074468422e-9,1
HARS2,2.0157256360010514e-6,1
HAUS1,7.893338766390187e-7,1
HAUS3,4.733086628311523e-10,1
HAUS4,1.2267727802266827e-6,1
HAUS5,5.1629607492309356e-8,1
HAUS7,3.1319549331036364e-5,1
HAUS8,2.2583143824585065e-6,1
HCFC1,1.1231016803562573e-7,1
HCFC1R1,0.09175010289853208,1
HDAC3,1.6358170772242745e-8,1
HEATR1,9.423069609632018e-7,1
HECTD1,0.002160573123384967,1
HGS,0.004655957994529421,1
HINFP,1.3695919339865748e-10,1
HIST1H4A,0.2266878408753801,1
HJURP,1.1382835532406968e-7,1
HM13,0.04066673842430528,1
HMGCR,4.534604405491077e-6,1
HMGCS1,1.0831848221873052e-9,1
HNRNPA2B1,1.4551590350805438e-4,1
HNRNPH1,3.78237429599582e-8,1
HNRNPK,1.5913662765927166e-7,1
HNRNPM,0.007577447172514249,1
HNRNPU,4.464657175844978e-7,1
HOXC6,0.06444807410852296,1
HSCB,3.62935518945299e-10,1
HSD17B10,1.007067087243367e-7,1
HSPA14,6.16061107832701e-7,1
HSPA5,4.864419310854661e-10,1
HSPA9,5.689690175331488e-11,1
HTATSF1,4.299073711130654e-4,1
HUS1,3.253266616213948e-8,1
HUWE1,2.2857418837589547e-8,1
HYOU1,1.170672353496589e-5,1
IARS,1.4213178534489436e-9,1
IARS2,3.971990225045901e-11,1
IBA57,6.448993108602722e-4,1
IDH3A,1.617844177827975e-7,1
IER2,0.9999999996019021,1
IGBP1,1.2267727802266827e-6,1
ILF2,3.7639181849122166e-8,1
ILF3,2.98746425496226e-10,1
ILK,0.030477273842835925,1
IMMT,2.3868519817425357e-4,1
IMP3,6.617019737499309e-9,1
IMP4,1.1245718761971491e-8,1
INCENP,1.941476868865497e-5,1
INO80,1.282663803122728e-9,1
INO80B,0.08191506221923461,1
INTS1,8.278957332730972e-7,1
INTS10,0.04660389890778315,1
INTS2,6.585457215827396e-4,1
INTS3,0.0011525295287147497,1
INTS4,1.2590060336277135e-7,1
INTS5,1.980037678635248e-7,1
INTS6,2.31339243596895e-9,1
INTS7,8.777018614830037e-7,1
INTS8,1.5598890042003413e-7,1
INTS9,5.893007681134555e-7,1
IPO11,1.3104916652058306e-6,1
IPO13,2.8344356309793156e-6,1
IPO7,3.736168300850131e-8,1
IPO9,5.502373555908962e-8,1
ISCU,2.6167076399904796e-9,1
ISG20L2,1.472836185432869e-6,1
ISY1,5.901659072136059e-10,1
ITGAV,1.5339808014438043e-5,1
ITGB5,0.0011800872814608087,1
JUNB,0.2355870712435934,1
