sgrna,Gene,control_count,treatment_count,control_mean,treat_mean,LFC,control_var,adj_var,score,p.low,p.high,p.twosided,FDR,high_in_treatment
PSMB3-5,PSMB3,5048.1/4331.7/4926.3,4497.9/5677.3/5871.8,4758.2,5312.6,0.15899,147090,33830,3.0145,0.99871,0.0012871,0.0025742,0.003375,True
RPL30-10,RPL30,3333.5/3517.3/3597.4,3852.1/3826.5/4165,3480.9,3944.9,0.18047,18308,23865,3.0034,0.99866,0.0013351,0.0026702,0.003496,True
TAAR8-6,TAAR8,2374.2/2933.7/2571.4,2266.9/2214.2/2188.4,2616.4,2222.9,-0.235,80675,17354,2.9866,0.0014107,0.99859,0.0028213,0.0036888,False
TGM6-10,TGM6,5212.8/4477.6/5328.9,5215.7/5677.3/5783.2,4991.7,5553.2,0.15374,213420,35691,2.9718,0.99852,0.0014804,0.0029609,0.003866,True
OR9Q2-6,OR9Q2,4573.3/4314.2/4219.3,4813.1/4714/5127.3,4366.4,4881.6,0.1609,33579,30735,2.9391,0.99835,0.0016458,0.0032917,0.0042921,True
OC90-2,OC90,3990.2/3873.7/3881.6,3981.8/4359/4903.8,3914.8,4398.8,0.16811,4238.6,27209,2.9339,0.99833,0.0016738,0.0033477,0.0043592,True
VN1R2-1,VN1R2,5632.1/5583.9/6304.4,6720.7/5907.5/6712.7,5831.1,6435.4,0.14223,162360,42458,2.9326,0.99832,0.0016809,0.0033617,0.0043716,True
COPZ1-14,COPZ1,3969.2/4056.6/4008.6,3289.2/3708.2/3583.2,4011.3,3522.4,-0.18746,1915.7,27958,2.9238,0.0017287,0.99827,0.0034575,0.00449,False
RNASE9-7,RNASE9,2543.7/2557.9/2554.1,2390.3/2118/2031.4,2551.9,2174.7,-0.23064,53.963,16878,2.9032,0.0018466,0.99815,0.0036932,0.0047897,False
NPHS2-3,NPHS2,5833.1/5494.3/5405.4,5929/6626.8/5943.1,5574.6,6157.9,0.14354,50952,40377,2.9028,0.99815,0.0018493,0.0036986,0.0047902,True
KRT9-5,KRT9,3776.7/3949.4/3598.8,3664.8/3208.9/3070.8,3772.3,3305.3,-0.19058,30753,26105,2.89,0.0019265,0.99807,0.0038529,0.004983,False
LHX5-8,LHX5,6531/6717.8/6926.3,7470.9/7304.4/7329.2,6723.1,7367.8,0.13209,39106,49778,2.8896,0.99807,0.0019289,0.0038578,0.004983,True
PIWIL3-1,PIWIL3,5140/5446.3/4924.9,6350.5/5445.3/5417.2,5166,5721.8,0.1474,68689,37085,2.8862,0.99805,0.0019494,0.0038987,0.0050291,True
ADH7-8,ADH7,1455.2/1549.5/1633.5,1452.8/1199.1/1152,1544.3,1261.3,-0.2918,7959.8,9641.8,2.8819,0.0019767,0.99802,0.0039533,0.0050927,False
SPATA16-3,SPATA16,3088.4/3087.9/2989.9,3362.1/3529.7/3515.8,3055,3468.4,0.18301,3221,20630,2.8777,0.998,0.0020027,0.0040054,0.0051529,True
NPSR1-5,NPSR1,5106.5/5190.5/5255.3,6047.9/5477.6/5694.6,5183.8,5735.3,0.14583,5569.3,37228,2.8583,0.99787,0.0021294,0.0042588,0.0054715,True
OR9Q2-8,OR9Q2,1449.4/1134/1383.8,983.51/1126/1072.1,1315.1,1058.9,-0.31235,27790,8061.7,2.8534,0.0021624,0.99784,0.0043248,0.0055489,False
KRT77-4,KRT77,7504.7/7564.6/7666.6,8151.8/8965.8/7707.7,7578.3,8258.9,0.12406,6700.2,56906,2.853,0.99783,0.0021653,0.0043306,0.0055489,True
PSMD1-16,PSMD1,6260.1/6312.5/5965.3,6876.5/6232/7284.9,6177.4,6783.8,0.13508,35038,45284,2.8497,0.99781,0.0021881,0.0043762,0.0055999,True
OC90-7,OC90,3892.6/4294.8/3841.2,3992.6/4714/4771.8,4004.5,4478.3,0.16127,61733,27905,2.836,0.99772,0.0022842,0.0045684,0.0058381,True
OC90-1,OC90,1378.6/1416.5/1516.6,1440.1/1878.6/1822.4,1436.1,1702,0.24496,5084,8891.9,2.8203,0.9976,0.0023989,0.0047979,0.0061232,True
RPL5-7,RPL5,5179.3/5206.2/5630.5,5766.9/6351.3/5566.5,5334.7,5885.6,0.14176,64088,38441,2.8099,0.99752,0.0024778,0.0049557,0.0063162,True
FCRL4-8,FCRL4,3624.5/3654/3813.8,4047.5/4252.7/4135.1,3696.5,4144.3,0.16491,10375,25520,2.8029,0.99747,0.0025323,0.0050646,0.0064465,True
RPS11-5,RPS11,2618.3/2725.9/2484.8,2764.1/3147.9/3019.7,2607.8,2972.9,0.18896,14595,17291,2.7764,0.99725,0.0027486,0.0054973,0.0069879,True
TPH2-4,TPH2,2759.1/2787.8/2922,2329.1/2585.8/2414.8,2822.1,2440.9,-0.20925,7568.1,18883,2.7737,0.0027708,0.99723,0.0055417,0.0070351,False
PSMC2-5,PSMC2,1701.2/1757.3/1603.2,1315.9/1457.9/1435.2,1686,1401.6,-0.26637,6086.5,10632,2.7582,0.002906,0.99709,0.005812,0.0073685,False
KRT74-1,KRT74,6105/6323.6/6505,7423.2/6141.4/7204.9,6309.1,6899.7,0.12909,40111,46364,2.743,0.99696,0.0030438,0.0060876,0.0077078,True
PSMA3-4,PSMA3,2100.4/2203.3/2161.6,1750/1872.1/1880.2,2154.7,1833.1,-0.23306,2676.3,13976,2.7201,0.0032634,0.99674,0.0065268,0.008253,False
NUP205-6,NUP205,7363.9/6863.7/7258.2,8113.1/7292.4/7972.6,7158.7,7784.3,0.12086,69507,53395,2.7074,0.99661,0.0033905,0.0067809,0.008563,True
MRGPRD-7,MRGPRD,4278.4/3866.3/4147.1,5158/3908.8/4675.5,4093.6,4551.1,0.1528,44329,28600,2.7051,0.99659,0.003414,0.006828,0.0086112,True
CYP7A1-1,CYP7A1,3676.2/3538.5/3805.1,3993.5/3983.7/4335.5,3671.7,4101,0.1595,17781,25329,2.6976,0.99651,0.0034921,0.0069842,0.0087966,True
MRGPRD-8,MRGPRD,4284.1/4053.8/4010,3428.8/3827.4/3727.7,4114.3,3657.3,-0.16981,21687,28760,2.6945,0.0035252,0.99647,0.0070505,0.0088684,False
RPL27-3,RPL27,3299/4072.3/3471.8,4194.3/3921.7/3955,3599.6,4021.9,0.15997,165040,24775,2.6825,0.99635,0.0036532,0.0073064,0.0091784,True
IL22-10,IL22,7782.3/6828.7/6792.1,7636.6/7474.6/8116.1,7120,7737.7,0.12,315500,53073,2.6811,0.99633,0.0036691,0.0073381,0.0092062,True
TAS2R13-5,TAS2R13,2565.7/2731.5/2808,3245/2722.6/3230.7,2699.8,3056.1,0.17877,15352,17973,2.6576,0.99606,0.0039353,0.0078706,0.0098613,True
RPS24-6,RPS24,5808.2/5590.4/5760.4,5183.3/5190.1/5160,5718.9,5177.8,-0.14338,13112,41546,2.6548,0.0039683,0.99603,0.0079365,0.009931,False
PSMD6-2,PSMD6,2648/2624.3/2871.5,2012.1/2237.3/2904.1,2712.4,2355.7,-0.20331,18610,18066,2.6535,0.0039828,0.99602,0.0079656,0.0099544,False
PSMB2-11,PSMB2,4376/4252.3/3873,3713.4/4027.1/3433.9,4161.5,3716.9,-0.16296,68766,29129,2.6049,0.0045955,0.9954,0.009191,0.011471,False
RPL35A-3,RPL35A,3921.3/4019.6/4062,4353.8/5018.2/3990.6,4000.5,4434.2,0.14845,5209.9,27874,2.5976,0.99531,0.0046942,0.0093883,0.011702,True
COPS8-15,COPS8,8071.4/8344.9/8126.9,6930.5/8604.3/7183.7,8180.2,7538.4,-0.11787,20904,61982,2.5781,0.0049669,0.99503,0.0099337,0.012366,False
RPS24-8,RPS24,5713.5/6307.9/5859.9,5757/5053.3/5470.2,5955.1,5419,-0.13607,95940,43468,2.5713,0.0050661,0.99493,0.010132,0.012596,False
PSMB3-8,PSMB3,2698.8/2485.8/2486.3,2984.8/3178.4/2541,2555,2888.7,0.17704,15089,16901,2.567,0.99487,0.0051297,0.010259,0.012738,True
IL22-3,IL22,5820.7/6301.4/6160.1,5584/5228/5854.5,6090.7,5549.6,-0.13421,61058,44575,2.563,0.0051886,0.99481,0.010377,0.012868,False
LHX5-5,LHX5,4306.2/4506.3/4746,4224.1/5229.9/5563.6,4515.9,4971.9,0.13877,48508,31913,2.5528,0.99466,0.0053425,0.010685,0.013232,True
PSMA3-7,PSMA3,5564.1/4844.2/5718.5,6771.1/5130/5798.6,5361.7,5861.8,0.12864,218030,38658,2.5438,0.99452,0.0054824,0.010965,0.013561,True
LYZL6-3,LYZL6,3787.3/3865.4/3682.5,3128/3418.8/3571.6,3777.6,3367.7,-0.16568,8425.8,26146,2.5352,0.0056186,0.99438,0.011237,0.01388,False
OR9Q2-1,OR9Q2,3749/3670.6/3919.1,4586.1/3853.3/4153.4,3778.2,4186.9,0.14817,16150,26150,2.5278,0.99426,0.0057388,0.011478,0.014159,True
MRGPRD-6,MRGPRD,2877.8/3039/3301.5,3053.2/2477.6/2614.2,3067.8,2704.2,-0.18194,45785,20727,2.5256,0.0057748,0.99423,0.01155,0.01423,False
KRT74-10,KRT74,6078.2/5635.6/5657.9,4669/5636.7/5563.6,5787.1,5270.7,-0.13482,62189,42100,2.5167,0.0059227,0.99408,0.011845,0.014575,False
OTUD6A-9,OTUD6A,3499.1/3561.6/3535.3,4455.5/3415.1/3961.7,3531.9,3921,0.15073,984.89,24255,2.4982,0.99376,0.0062409,0.012482,0.015339,True
CRYGB-6,CRYGB,5663.7/5490.6/6046.1,6110/5525.7/7178.9,5728.8,6234.9,0.12211,80820,41626,2.4805,0.99344,0.0065594,0.013119,0.016101,True
RNASE9-1,RNASE9,2259.3/2352.9/2202,2123.7/1748.2/2058.4,2270.6,1969.7,-0.20494,5800.8,14816,2.4712,0.0067322,0.99327,0.013464,0.016504,False
PSMD1-17,PSMD1,2333.1/2203.3/2213.5,2493.9/2216/2979.3,2249.2,2544,0.17763,5207,14661,2.4349,0.99255,0.0074474,0.014895,0.018234,True
KRT9-2,KRT9,5307.5/5401.1/5901.8,5077.9/5090.3/4964.5,5530.8,5043.9,-0.13292,102160,40022,2.4337,0.0074719,0.99253,0.014944,0.018271,False
NPSR1-7,NPSR1,3424.4/3054.7/3079.3,4102.5/2891.8/3734.4,3181.8,3538.5,0.15324,42770,21588,2.4276,0.9924,0.0075989,0.015198,0.018558,True
OR9Q2-7,OR9Q2,1453.3/1240.1/1282.8,1333/1584.6/1727.1,1322.3,1539.4,0.21917,12729,8110.9,2.4106,0.99204,0.0079632,0.015926,0.019423,True
DMRTC2-10,DMRTC2,6845/7491.7/6818.1,8255.4/7339.6/7235.8,7044.9,7596.8,0.1088,145500,52447,2.41,0.99202,0.0079753,0.015951,0.019428,True
KRT25-10,KRT25,5557.4/5749.2/5722.9,6122.6/6402.1/5974.9,5675.8,6164,0.11902,10808,41197,2.4052,0.99192,0.0080825,0.016165,0.019664,True
RPS24-4,RPS24,7792.8/7686.5/7568.4,7952.8/8387/8444.6,7682,8258.5,0.10438,12599,57777,2.3983,0.99176,0.0082366,0.016473,0.020014,True
KRT74-4,KRT74,5603.4/4985.5/5670.9,4727.5/5092.1/5002,5410.9,4938.1,-0.13189,142800,39054,2.3925,0.008366,0.99163,0.016732,0.020302,False
RPL27-9,RPL27,3691.5/3415.7/3834,3495.4/3378.1/2944.6,3642.9,3263.9,-0.15846,45249,25107,2.3921,0.0083771,0.99162,0.016754,0.020304,False
POU4F2-10,POU4F2,3738.4/3566.2/3917.7,3378.3/3344.8/3340.5,3738,3354.5,-0.15614,30897,25841,2.3859,0.0085185,0.99148,0.017037,0.02062,False
RPTN-10,RPTN,4026.6/4030.7/4049,4675.3/4373.8/4264.2,4035.4,4434.4,0.13598,142.2,28146,2.3781,0.9913,0.0087011,0.017402,0.021036,True
POLA1-8,POLA1,3432.1/3814.6/3398.2,3361.2/3136.8/3028.4,3543.4,3172.5,-0.15948,53516,24343,2.3774,0.0087185,0.99128,0.017437,0.021052,False
DMRTC2-9,DMRTC2,3367/3443.4/3385.2,3580.1/4355.3/3402.1,3398.4,3757.4,0.14484,1593.1,23234,2.3552,0.99074,0.0092552,0.01851,0.022319,True
RPS11-9,RPS11,3848.5/3565.3/3971.1,3990.8/4801.8/3783.6,3791.1,4169.9,0.13734,43338,26250,2.3376,0.9903,0.009703,0.019406,0.02337,True
RPTN-5,RPTN,4512/4339.1/4056.2,4617.6/4643.7/4853.7,4298.3,4703.9,0.13005,52965,30201,2.3336,0.99019,0.0098075,0.019615,0.023592,True
OR12D2-1,OR12D2,2092.8/2146.9/2222.2,2582.2/2416.6/2294.4,2153.3,2428.2,0.17327,4225.5,13966,2.3262,0.99,0.010003,0.020006,0.024032,True
DMRTB1-5,DMRTB1,1100/837.54/1069.2,1118.6/1238.8/1165.5,995,1173.3,0.23755,20665,5909.6,2.319,0.9898,0.010197,0.020394,0.024467,True
FCRL4-5,FCRL4,4128.1/4131.4/4594.5,4261/4840.7/4963.5,4279.2,4678.1,0.12856,72038,30051,2.3012,0.98931,0.01069,0.021379,0.025618,True
OTUD6A-8,OTUD6A,2158.8/2074/2303,2981.2/2303.8/2141.3,2176.6,2450,0.17066,13411,14134,2.3,0.98928,0.010723,0.021446,0.025666,True
NUP54-9,NUP54,4978.2/5382.6/5838.3,4875.2/4759.3/5187.9,5388.3,4937.5,-0.12601,185350,38872,2.2862,0.011122,0.98888,0.022245,0.026564,False
RXFP2-7,RXFP2,2951.5/3388.9/2875.9,3143.3/3654.5/3400.2,3064,3392.9,0.14705,76817,20698,2.286,0.98887,0.011126,0.022251,0.026564,True
PLA2G2E-9,PLA2G2E,2647.1/3003.9/2942.2,2763.2/2315.9/2571.8,2860.1,2543.6,-0.16909,36400,19167,2.2856,0.01114,0.98886,0.02228,0.026565,False
NUP54-10,NUP54,2414.4/2531.1/2424.2,2250.7/2163.3/2086.3,2456,2165.8,-0.18137,4187.9,16172,2.2824,0.011233,0.98877,0.022466,0.026753,False
TPH2-6,TPH2,3076.9/3123/2823.9,2365.1/2650.5/3076.5,3005,2681.7,-0.16415,25943,20254,2.2715,0.011557,0.98844,0.023114,0.027491,False
TGM6-9,TGM6,2731.3/3121.1/3193.3,3389.2/3853.3/2825.1,3008.2,3329.1,0.14616,61845,20278,2.2531,0.98787,0.012127,0.024254,0.028811,True
OLIG2-9,OLIG2,3137.2/3532.1/3349.2,3797.1/3827.4/3414.6,3335.6,3674.8,0.1397,39067,22755,2.2489,0.98774,0.012259,0.024518,0.029089,True
RPS8-1,RPS8,5309.5/5058.5/5454.5,4897.7/4543/5088.7,5271.6,4837.8,-0.12386,40149,37933,2.2272,0.012968,0.98703,0.025935,0.030732,False
PSMD1-13,PSMD1,2986/3316/3392.4,2857.8/2942.7/2899.3,3226.5,2899.7,-0.15403,46700,21927,2.2072,0.013651,0.98635,0.027302,0.032312,False
NUP98-10,NUP98,6962.8/7462.1/7163,6821.5/6600.9/6625.1,7193,6681.8,-0.10636,63161,53682,2.2067,0.013669,0.98633,0.027338,0.032314,False
LHX5-7,LHX5,4264/4144.3/4046.1,4681.6/4135.3/4786.3,4150.5,4525.1,0.12464,11911,29044,2.1981,0.98603,0.01397,0.02794,0.032986,True
RXFP2-6,RXFP2,5743.1/5415.8/5597.3,6219.9/6396.6/5493.3,5583.8,6023.6,0.10935,26891,40451,2.1865,0.98561,0.01439,0.028781,0.033936,True
COPS8-16,COPS8,2609.7/2641.9/2727.2,2765.9/2895.5/3202.7,2659.2,2949.1,0.14927,3687.7,17671,2.1814,0.98542,0.014579,0.029157,0.034339,True
IL22-2,IL22,1270.4/1386/1295.8,1096.1/1161.2/1105.8,1316.5,1120.7,-0.23217,3695.2,8071.3,2.1799,0.014633,0.98537,0.029266,0.034424,False
FCRL4-10,FCRL4,5060.5/5112/5046.1,4073.6/4916.5/5059.8,5072.8,4662.2,-0.12175,1200.9,36339,2.154,0.015619,0.98438,0.031238,0.036699,False
TPH2-3,TPH2,3006.1/3039/2831.1,2765/2376/2858.9,2957.3,2658.1,-0.15382,12483,19895,2.121,0.01696,0.98304,0.033919,0.0398,False
CRYGB-8,CRYGB,3753.8/3795.2/3526.6,3250.5/3586.1/3256.7,3690,3360.8,-0.13475,20913,25470,2.0623,0.019588,0.98041,0.039177,0.045872,False
FCRL4-6,FCRL4,4281.3/4074.1/4108.2,4544.7/4515.2/4455.9,4153.5,4505.1,0.1172,12340,29067,2.0622,0.98041,0.019594,0.039189,0.045872,True
COPS8-5,COPS8,4158.7/3917.1/4109.6,3724.2/3889.4/3548.5,4060.5,3718.1,-0.12705,16307,28341,2.0338,0.020986,0.97901,0.041973,0.04907,False
NUP205-4,NUP205,8181.5/8828.8/8640.6,7768.1/8695.8/7689.4,8545.9,8038.5,-0.088304,110880,65088,1.989,0.023349,0.97665,0.046698,0.054528,False
RPTN-7,RPTN,4810.7/5108.3/5021.6,6255.9/5673.6/4302.7,4978.6,5345.2,0.10249,23438,35586,1.9434,0.97402,0.025984,0.051968,0.060608,True
KRT9-1,KRT9,3369.9/3324.3/3451.6,3689.1/3943.9/3412.7,3381.5,3675.5,0.12023,4161.6,23105,1.9339,0.97344,0.026562,0.053124,0.061881,True
RPTN-9,RPTN,7912.5/8248.9/7848.4,8741.7/7982.1/8713.3,8001.3,8471.6,0.082387,46283,60468,1.9125,0.97209,0.027908,0.055815,0.064938,True
NPHS2-4,NPHS2,5310.4/5601.4/5383.8,6339.7/5296.4/5837.1,5430.5,5808.8,0.097137,22913,39212,1.9104,0.97196,0.028043,0.056085,0.065173,True
RPL27-7,RPL27,2193.3/1995.5/2141.4,2358.8/2356.5/2275.1,2108.4,2329.8,0.14403,10520,13641,1.8961,0.97103,0.02897,0.057941,0.067248,True
NPHS2-2,NPHS2,5312.3/5183.1/5480.4,4406.9/5554.4/4966.4,5323.9,4953.8,-0.10394,22228,38354,1.89,0.029379,0.97062,0.058757,0.068113,False
FAM71B-7,FAM71B,4178.8/3545/3952.3,4614/4200/3799.9,3883.1,4191.5,0.11024,103280,26962,1.8783,0.96983,0.030167,0.060335,0.069858,True
KRT25-5,KRT25,6754.1/6321.7/6194.7,6063.2/6417.9/5588.6,6419.1,6013.6,-0.094135,86027,47269,1.8653,0.031072,0.96893,0.062145,0.071867,False
RPL36-4,RPL36,4411.5/4145.2/4754.6,4826.6/3937.4/3640,4430.1,4105.1,-0.10992,93411,31237,1.8392,0.032943,0.96706,0.065887,0.076102,False
TAAR8-4,TAAR8,5473.2/5889.5/5715.6,5851.5/6159/6182.9,5690.2,6062.6,0.091436,43746,41313,1.8321,0.96653,0.033471,0.066942,0.077228,True
KRT9-8,KRT9,3064.5/2621.6/2673.8,2710.1/2403.7/2488,2779.8,2530.7,-0.13542,58649,18568,1.8285,0.033741,0.96626,0.067482,0.077758,False
POLA1-2,POLA1,4086.9/4051/3559.8,3496.3/3588/3698.8,3891.6,3593.4,-0.11499,86817,27028,1.8139,0.034848,0.96515,0.069696,0.080213,False
RPS24-11,RPS24,5382.2/4952.3/4760.4,5836.2/5074.6/5215.9,5025,5365.6,0.094599,101450,35956,1.7962,0.96377,0.036229,0.072457,0.083291,True
ADH7-3,ADH7,5331.5/5119.4/5349.1,5521/5496.1/5820.8,5265.6,5610.7,0.091562,16343,37885,1.7729,0.96188,0.038119,0.076238,0.087533,True
PLA2G2E-6,PLA2G2E,6969.5/6704/6474.7,5737.2/6841.3/6428.6,6713,6319,-0.087248,61339,49694,1.7674,0.038578,0.96142,0.077155,0.08848,False
PSMD1-14,PSMD1,1631.3/2113.7/1678.2,1842.7/2047.8/2069,1795.3,1983.8,0.14396,70990,11404,1.7652,0.96123,0.038768,0.077536,0.08881,True
RPS11-6,RPS11,4541.7/4845.2/4914.8,5011.2/5430.5/4841.2,4764.4,5088.4,0.094883,39377,33880,1.76,0.96079,0.039208,0.078416,0.089712,True
FAM71B-9,FAM71B,6302.2/5862.8/6232.2,6851.3/5342.7/5225.5,6129.3,5761.7,-0.089217,55769,44891,1.7351,0.041364,0.95864,0.082728,0.094533,False
COPS8-11,COPS8,2470.9/2385.2/2564.2,2709.2/2724.5/2634.4,2472.3,2689.1,0.12118,8016.3,16292,1.6979,0.95524,0.044763,0.089526,0.10218000000000001,True
IL1F10-7,IL1F10,6973.3/6699.4/6845.5,6062.3/6011.1/7390.8,6838.5,6457.9,-0.082591,18791,50733,1.6895,0.04556,0.95444,0.09112,0.10388,False
PSMB3-2,PSMB3,4427.7/4566.3/4704.1,4453.7/4277.6/4063.8,4564.7,4262.1,-0.098925,19100,32298,1.6836,0.046128,0.95387,0.092256,0.10505,False
RNASE9-4,RNASE9,3532.6/3534.8/3223.6,3534.2/3142.4/2889.7,3427.2,3177.8,-0.10895,32072,23454,1.6282,0.051745,0.94825,0.10349,0.1177,False
VN1R2-7,VN1R2,3600.6/3455.4/3653.6,4039.4/3849.6/3592.8,3568.9,3822.9,0.099158,10530,24539,1.6214,0.94754,0.052465,0.10493,0.11919,True
DMRTC2-2,DMRTC2,5904.9/5857.2/5816.7,5899.3/6694.3/6018.2,5859.5,6194.3,0.080146,1952.1,42689,1.6203,0.94742,0.05258,0.10516,0.11931,True
RPL11-6,RPL11,3067.3/3440.6/3610.3,2976.7/3686/2771.2,3365,3121.2,-0.10849,77257,22979,1.6085,0.053865,0.94614,0.10773,0.12209,False
PIWIL3-2,PIWIL3,1910.9/1728.6/1531,1721.1/2058.9/1880.2,1716.5,1881.7,0.13252,36168,10847,1.5865,0.94368,0.056317,0.11263,0.12749,True
POLR2D-10,POLR2D,3324.9/2954.9/3199.1,3422.5/3415.1/3326,3155.8,3387.6,0.10219,35403,21391,1.5844,0.94345,0.056554,0.11311,0.12788,True
PSMC1-5,PSMC1,4892.1/4550.6/5017.2,5066.2/4322/4257.5,4815.9,4534.3,-0.086914,58364,34289,1.5208,0.064149,0.93585,0.1283,0.14488,False
COPS2-2,COPS2,5865.7/5716.9/5673.8,5891.2/6071.2/6216.7,5751.5,6058.2,0.07493,10136,41811,1.4998,0.93316,0.066838,0.13368,0.15078,True
NPHS2-5,NPHS2,2519.7/2771.2/2789.3,2680.3/3201.5/2805.9,2690.5,2887.6,0.10195,22712,17904,1.4729,0.92961,0.070386,0.14077,0.1586,True
ADH7-1,ADH7,4175/3810/3855.6,4234/4236/4086,3943.6,4184.7,0.085603,39563,27432,1.4559,0.92729,0.072707,0.14541,0.16363,True
SAGE1-9,SAGE1,2768.7/2325.2/2574.3,2919/2633/2670.1,2549.5,2737.8,0.10275,49484,16860,1.4499,0.92646,0.073539,0.14708,0.16531,True
LYZL6-9,LYZL6,3226.3/3542.2/3354.9,2921.7/3170.1/3385.7,3372,3153.5,-0.096634,25253,23033,1.4399,0.074948,0.92505,0.1499,0.16828,False
MAGEB3-6,MAGEB3,4700.6/4847.9/4578.6,4125.9/4949.8/4301.8,4707.7,4445.5,-0.082688,18194,33430,1.4346,0.075707,0.92429,0.15141,0.16979,False
RXFP2-2,RXFP2,2093.7/1981.7/1659.4,2726.3/1941.4/1652.9,1902.4,2060.5,0.11514,50960,12164,1.4338,0.92419,0.075814,0.15163,0.16983,True
COPZ1-15,COPZ1,4442.1/5079.7/4575.7,4048.4/4685.3/4586.9,4691.3,4431.1,-0.082297,113160,33300,1.4258,0.076969,0.92303,0.15394,0.17222,False
RPS3A-6,RPS3A,1874.5/1944.7/1822.5,1615.8/1609.5/1969.8,1879.9,1723.9,-0.12494,3763.3,12004,1.4242,0.077195,0.9228,0.15439,0.17252,False
LYZL6-5,LYZL6,4335.8/4064/3760.4,4556.4/4611.4/3745,4046.6,4285.2,0.082642,82931,28233,1.4202,0.92222,0.077777,0.15555,0.17362,True
ADH7-6,ADH7,4373.2/4386.2/4290,4940.1/4289.7/4585.9,4349.6,4597.6,0.079974,2725.5,30603,1.4175,0.92184,0.078163,0.15633,0.17428,True
PSMA3-9,PSMA3,3996/3934.7/3929.2,3631.4/3492.7/4055.2,3953.2,3718.9,-0.088102,1373.4,27506,1.4124,0.078915,0.92108,0.15783,0.17575,False
RPL5-1,RPL5,4301.4/4545.1/4463.1,4314.1/4542/5241.9,4435.4,4683.2,0.07843,15379,31278,1.4014,0.91946,0.080541,0.16108,0.17917,True
PSMC4-10,PSMC4,3086.5/3258.7/3291.4,2788.4/3218.2/3021.6,3210.9,3004.3,-0.095962,12126,21809,1.3996,0.080811,0.91919,0.16162,0.17951,False
ADH7-4,ADH7,2353.2/2893.1/2230.8,2189.5/2336.2/2371.5,2476.4,2297.7,-0.10804,124540,16322,1.3992,0.080883,0.91912,0.16177,0.17951,False
NUP54-2,NUP54,3579.5/3469.3/4017.3,3309/3989.2/3138.2,3681.3,3460.1,-0.089371,84092,25403,1.3878,0.082605,0.91739,0.16521,0.18312,False
OR12D2-7,OR12D2,2947.7/3037.1/2715.7,3082/2657/3592.8,2896.9,3087.1,0.091704,27537,19443,1.364,0.91371,0.086291,0.17258,0.19107,True
LHX5-3,LHX5,2118.6/2332.5/2178.9,1982.3/2210.5/1954.4,2208.2,2045.9,-0.11007,12173,14363,1.354,0.087862,0.91214,0.17572,0.19433,False
NLRP5-2,NLRP5,3268.4/3447.1/3489.1,4343.8/3351.3/3220.1,3400.2,3605.7,0.084625,13742,23248,1.3476,0.91111,0.088891,0.17778,0.19638,True
RPTN-2,RPTN,4996.4/5305/4653.6,5249.9/4990.4/5464.4,4977.9,5231.3,0.071623,106260,35580,1.3435,0.91044,0.089558,0.17912,0.19762,True
OTUD6A-2,OTUD6A,5120.9/5034.5/5209.2,5521/5413.8/5200.5,5121,5376.8,0.070302,7630.7,36724,1.3347,0.90901,0.090989,0.18198,0.20055,True
MRGPRD-1,MRGPRD,6170.1/6389.1/5982.6,6434.3/6738.7/6209.9,6178.4,6457.3,0.063697,41403,45293,1.3107,0.90502,0.094981,0.18996,0.20911,True
RPS24-10,RPS24,9862.6/9597.1/9984,10561/9463.1/10520,9813.2,10169,0.051306,39163,75971,1.289,0.90130999999999994,0.098691,0.19738,0.21703,True
RPS7-4,RPS7,3703/3718.6/3479,3373.8/3973.5/4203.5,3631.9,3833.9,0.078062,17972,25023,1.2769,0.89918,0.10082,0.20164,0.22146,True
PIWIL3-6,PIWIL3,4801.1/4869.2/4911.9,5028.3/4029.9/4886.4,4860.5,4626.3,-0.071226,3123,34644,1.2582,0.10416,0.89584,0.20833,0.22854,False
KRT77-5,KRT77,2695.9/2797.9/2535.3,2566.9/2786.4/2210.6,2674.2,2509.9,-0.091444,17536,17783,1.2321,0.10896,0.89104,0.21791,0.23878,False
IL1F10-4,IL1F10,4638.4/4450.9/4290,4198.8/5030.2/4840.2,4457.5,4675.8,0.068985,30407,31452,1.2313,0.8909,0.1091,0.21821,0.23884,True
CYP7A1-4,CYP7A1,6538.7/6830.5/6115.4,6982.8/6611.1/6663.6,6488.2,6750.5,0.057175,129370,47838,1.1994,0.88482,0.11518,0.23037,0.25186,True
KRT25-6,KRT25,3864.8/4421.3/4559.8,4714.9/4266.5/4451.1,4271.1,4473.7,0.066851,135490,29988,1.1701,0.87901,0.12099,0.24198,0.26425,True
CABP5-2,CABP5,1946.3/1717.6/1868.7,1897.7/2021.9/1987.1,1841.7,1968.2,0.095792,13539,11732,1.1679,0.87858,0.12142,0.24284,0.26489,True
DMRTC2-6,DMRTC2,6014.1/6005.9/6020.1,6518.9/5948.2/6315.9,6013.4,6256.5,0.057177,50.941,43943,1.1599,0.87696,0.12304,0.24609,0.26813,True
POLR2D-5,POLR2D,4777.2/4905.2/5402.5,5254.4/5435.1/5027.1,5021.2,5236.2,0.060475,109210,35926,1.1343,0.87166,0.12834,0.25667,0.27935,True
IL1F10-10,IL1F10,3397.6/3449.9/3516.5,3583.7/3879.2/3432.9,3454.3,3627.3,0.07045,3552.7,23661,1.1242,0.86953,0.13047,0.26095,0.28368,True
