gene,fdr,stat
DAPP1,0.808968594220494,0.38502319974552485
GALT,0.9089097864471936,0.6085900273910219
SSX4B,0.8913809646308409,0.5594796077056554
ZBTB41,0.9244818396295292,0.6665102160275954
CEP162,0.8640572877198683,0.4904020329166696
MICALCL,0.9108577316110483,0.6150592663997498
HNRNPCL3,0.915365928037666,0.6352024567088649
EXD1,0.9007338274557504,0.5786224001204261
GCOM1,0.8975399127998546,0.5731426063790208
TTC8,0.8878469588578778,0.5499797402289797
UGT1A7,0.9341068578340324,0.7111097820306832
CDRT1,0.9151601958785123,0.6318121662090032
ADH4,0.9071362709321389,0.6018623477052505
CBY3,0.8209639051465815,0.40393576587372987
CYB561D2,0.9118301117229888,0.6182392307758181
FBXO11,0.9015946033252435,0.5803772431002837
CDON,0.9357859125793724,0.7174913135285887
C17orf74,0.9494718311658448,0.7807198921468328
OR56B1,0.7938500208811986,0.3593187747658753
GIMAP8,0.9507417320391113,0.7841166386327727
GABARAPL1,0.8992020333175776,0.5760633213472377
ARPC5,0.9189680712328733,0.6449418012057495
DNAJC12,0.9087549498468678,0.6073900646960011
RHEBL1,0.8968998208920588,0.572499231668661
TUBB3,0.9491573194868916,0.7782840740183077
NAALADL1,0.8230784206027792,0.4081554876822571
ITGB4,0.9133970256373161,0.6247974003653152
IL19,0.8771154096698268,0.5215426416463118
AFDN,0.9119165022123367,0.6198000226398275
APELA,0.9129405685065537,0.6242353209288686
ITK,0.8673093750034074,0.49792557923908554
OXR1,0.8604377981876709,0.4836965520124703
ZFYVE9,0.904591048462765,0.5946083116256379
TAS2R4,0.7613935071915899,0.30601132858707275
EVL,0.922741791986853,0.6605668491975591
ABCC2,0.7768517706798238,0.3352901487680085
HADHB,0.9381731423571127,0.7268247737882596
TMEM147,0.8911968703603469,0.5580770150863241
SLC22A11,0.9280210473881378,0.6757026338946951
COPZ2,0.8860137107771561,0.5455708346223173
FAM186B,0.8448615632649027,0.4463953511102461
TMEM126A,0.7713807534963961,0.3262257315934283
KIR2DL3,0.9345957505629585,0.7143622180943684
MAP9,0.8682742433886412,0.5004597491103114
SPTSSA,0.853800970703189,0.470879298497479
SALL4,0.8616194220000065,0.48573247919462137
TNFAIP8,0.9563061135640709,0.8076406397005584
RDH16,0.8471996557464119,0.45025567636836894
NOMO1,0.869192171136465,0.5042474305688223
GSTM5,0.873000983764952,0.5114830066925888
CMTM8,0.9095444570472454,0.6094561744050684
MAP3K14,0.8907967896009813,0.5562950930619747
ZNF165,0.8798980084519289,0.5301650159310938
IGF1R,0.8895460091477345,0.5528188927252022
TMEFF1,0.9067046048410294,0.6004514506343325
ITGB1BP1,0.8376118006307627,0.4323256638530044
PINLYP,0.8773301569392883,0.5220924608919304
APBA2,0.9248382346182028,0.6675112984124998
